Sr. no,Product Photo,Group Category,Product Category,Product Sub-Category,Manufacturer Part No,Short Description ,Manufacturer Name,Available packaging,Stock Status,Lead Time,Quantity Available,Qty Min,Qty Multiple,Price,Technical Specification,ROHS,ECCM,HSCode,Datasheet Link,COO,Series
105,https://www.digikey.com/photos/Schroff/64560086.JPG,Electromechanical Components,"Boxes, Enclosures, Racks",Card Guides,64560086,CARD GUIDE 80MM LONG 2MM GRV GRY,NVENT SCHROFF,Bag,Lead time,12 Weeks,,1,1,,"{""Accessory Type"":"" Polybutylene Terephthalate"","" Snap-In Mount"","" 2756"" (7000mm)"","" For Use With/Related Products"":"" 0079"" (200mm) Thick PC Boards"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 1"","" Other Names"":"" 1439-1364""}",Yes,EAR99,90318000,http://web.schroff.de/webcat/subgroup/pdf/schroff_cat_39601641_main_catalog_2012_en.pdf#page=722,,ratiopacpro-compacpro-comptec-series-case-platforms
106,https://www.digikey.com/Photos/Schroff/10828054.JPG,Electromechanical Components,"Boxes, Enclosures, Racks",Rack Components,10828054,ENCLOSURE 3U 75HP 434MM HEAVY,NVENT SCHROFF,Box,Lead time,,,1,1,,"{""Type"":"" Chassis"","" Open"","" Size / Dimension"":"" 17106"" L x 17559"" W x 5217"" H (43450mm x 44600mm x 13250mm)"","" Features"":"" -"","" Color"":"" Natural"","" Material"":"" Metal"","" Aluminum"","" For Use With/Related Products"":"" 19"" Panel Width Racks"","" Ventilation"":"" Vented"","" Shipping Info"":"" Shipped from Digi-Key"","" Weight"":"" -"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 1"","" Other Names"":"" 10828-054""}",Yes,EAR99,90318000,https://schroff.pentair.com/wcsstore/ExtendedSitesCatalogAssetStore/Attachment/SchroffAttachments/Documents/6_4_inpac_e_.pdf,,
107,https://www.digikey.com/Photos/Schroff/30860503.JPG,Electromechanical Components,"Boxes, Enclosures, Racks",Rack Components,30860503,MULTIPACPRO CVR PLT 84HP 340MM,NVENT SCHROFF,Bulk,Lead time,12 Weeks,,1,1,,"{""Type"":"" Chassis"","" Cover"","" Size / Dimension"":"" 16236"" L x 13386"" W x 0039"" H (41240mm x 34000mm x 100mm)"","" Features"":"" -"","" Color"":"" Natural"","" Material"":"" Metal"","" Aluminum"","" For Use With/Related Products"":"" Chassis"","" Ventilation"":"" Non-Vented"","" Shipping Info"":"" Shipped from Digi-Key"","" Weight"":"" -"","" RoHS Status"":"" Not applicable"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 1"","" Other Names"":"" 1439-1302""}",,EAR99,90318000,http://web.schroff.de/webcat/subgroup/pdf/schroff_cat_39601641_main_catalog_2012_en.pdf#page=809,,multipacPRO
108,https://www.digikey.com/Photos/Schroff/24560080.jpg,Electromechanical Components,"Boxes, Enclosures, Racks",Rack Components,24560080,SUBRACK 84HP 295MM EMC CVR 1SET,NVENT SCHROFF,Bulk,Lead time,12 Weeks,,1,1,,"{""Type"":"" Cover"","" Size / Dimension"":"" 16800"" L x 11614"" W x 0272"" H (42672mm x 29500mm x 690mm)"","" Features"":"" -"","" Color"":"" Natural"","" Material"":"" Metal"","" Aluminum"","" For Use With/Related Products"":"" Chassis"","" Ventilation"":"" Vented"","" Shipping Info"":"" Shipped from Digi-Key"","" Weight"":"" -"","" RoHS Status"":"" Not applicable"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 1"","" Other Names"":"" 1439-1175""}",,EAR99,90318000,,,
109,https://www.digikey.com/Photos/Schroff/20860229.jpg,Electromechanical Components,"Boxes, Enclosures, Racks",Rack Components,20860229,"RCKMNT CHS FRM 19"" 4U 84HP 340MM",NVENT SCHROFF,Box,Lead time,12 Weeks,,1,1,,"{""Type"":"" Chassis"","" Open"","" Size / Dimension"":"" 13386"" L x 15866"" W x 6968"" H (34000mm x 40300mm x 17700mm)"","" Features"":"" -"","" Color"":"" Natural"","" Material"":"" Metal"","" Aluminum"","" For Use With/Related Products"":"" 19"" Panel Width Racks"","" Ventilation"":"" Non-Vented"","" Shipping Info"":"" Shipped from Digi-Key"","" Weight"":"" -"","" RoHS Status"":"" Not applicable"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 1"","" Other Names"":"" 1439-1141""}",,EAR99,90318000,,,
110,https://www.digikey.com/Photos/Schroff/20860240.jpg,Electromechanical Components,"Boxes, Enclosures, Racks",Rack Components,20860240,"RCKMNT CHS FRM 19"" 5U 84HP 460MM",NVENT SCHROFF,Box,Lead time,12 Weeks,,1,1,,"{""Type"":"" Chassis"","" Open"","" Size / Dimension"":"" 18110"" L x 15866"" W x 8718"" H (46000mm x 40300mm x 22145mm)"","" Features"":"" -"","" Color"":"" Natural"","" Material"":"" Metal"","" Aluminum"","" For Use With/Related Products"":"" 19"" Panel Width Racks"","" Ventilation"":"" Non-Vented"","" Shipping Info"":"" Shipped from Digi-Key"","" Weight"":"" -"","" RoHS Status"":"" Not applicable"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 1"","" Other Names"":"" 1439-1144""}",,EAR99,90318000,,,
111,https://www.digikey.com/photos/Schroff/64560002.JPG,Electromechanical Components,"Boxes, Enclosures, Racks",Card Guides,64560002,CARD GUIDE 220MM (RED),NVENT SCHROFF,Bag,Lead time,12 Weeks,,1,1,,"{""Accessory Type"":"" Polybutylene Terephthalate"","" Snap-In Mount"","" 8661"" (22000mm)"","" For Use With/Related Products"":"" 0079"" (200mm) Thick PC Boards"","" RoHS Status"":"" Not applicable"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 1"","" Other Names"":"" 1439-1356""}",,EAR99,90318000,http://web.schroff.de/webcat/subgroup/pdf/schroff_cat_39601641_main_catalog_2012_en.pdf#page=722,,
112,https://www.digikey.com/Photos/Schroff/61000012.JPG,Electromechanical Components,"Boxes, Enclosures, Racks",Rack Components,61000012,PCB SHLD 233.35X160MM UL94 V-0 B,NVENT SCHROFF,Bulk,Lead time,12 Weeks,,1,1,,"{""Type"":"" PCB Cover"","" Size / Dimension"":"" 9187"" L x 6299"" W x 0094"" H (23335mm x 16000mm x 240mm)"","" Features"":"" -"","" Color"":"" Black"","" Material"":"" Plastic"","" PBT"","" For Use With/Related Products"":"" PC Board"","" Ventilation"":"" Non-Vented"","" Shipping Info"":"" Shipped from Digi-Key"","" Weight"":"" -"","" RoHS Status"":"" Not applicable"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 1"","" Other Names"":"" 1439-1354""}",,EAR99,90318000,http://web.schroff.de/webcat/subgroup/pdf/schroff_cat_39601641_main_catalog_2012_en.pdf#page=888,,europacPRO
113,https://www.digikey.com/Photos/Schroff/24560064.jpg,Electromechanical Components,"Boxes, Enclosures, Racks",Rack Components,24560064,SUBRACK 42HP 175MM EMC CVR 1SET,NVENT SCHROFF,Bulk,Lead time,,,1,1,,"{""Type"":"" Cover"","" Size / Dimension"":"" 8400"" L x 6890"" W x 0272"" H (21336mm x 17500mm x 690mm)"","" Features"":"" -"","" Color"":"" Natural"","" Material"":"" Metal"","" Aluminum"","" For Use With/Related Products"":"" Chassis"","" Ventilation"":"" Vented"","" Shipping Info"":"" Shipped from Digi-Key"","" Weight"":"" -"","" RoHS Status"":"" Not applicable"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 1"","" Other Names"":"" 1439-1174""}",,EAR99,90318000,,,
114,https://www.digikey.com/Photos/Schroff/20860201.JPG,Electromechanical Components,"Boxes, Enclosures, Racks",Rack Components,20860201,"RCKMNT CHASS FRM 19"" 1U 84HP 220",NVENT SCHROFF,Box,Lead time,,,1,1,,"{""Type"":"" Chassis"","" Open"","" Size / Dimension"":"" 8661"" L x 15866"" W x 1719"" H (22000mm x 40300mm x 4365mm)"","" Features"":"" -"","" Color"":"" Natural"","" Material"":"" Metal"","" Aluminum"","" For Use With/Related Products"":"" 19"" Panel Width Racks"","" Ventilation"":"" Non-Vented"","" Shipping Info"":"" Shipped from Digi-Key"","" Weight"":"" -"","" RoHS Status"":"" Not applicable"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 1"","" Other Names"":"" 1439-1131""}",,EAR99,90318000,,,
115,https://www.digikey.com/Photos/Schroff/MFG_20808060.jpg,Electromechanical Components,"Boxes, Enclosures, Racks",Card Guide Accessories,20808060,HANDLE 6HP VME PLASTIC GRAY,NVENT SCHROFF,Bulk,Lead time,12 Weeks,,1,1,,"{""Accessory Type"":"" Handle"","" For Use With/Related Products"":"" Plug-in Units"","" RoHS Status"":"" Not applicable"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 1"","" Other Names"":"" 1439-1030""}",,EAR99,90318000,https://www.phoenixmecano.com/wp-content/uploads/rose/M02080806.pdf,,
116,https://www.digikey.com/Photos/Schroff/20860121.JPG,Electromechanical Components,"Boxes, Enclosures, Racks",Rack Components,20860121,"RCKMNT CHASSIS 19"" 1U 84HP 280MM",NVENT SCHROFF,Box,Lead time,12 Weeks,,1,1,,"{""Type"":"" Chassis"","" Enclosed"","" Size / Dimension"":"" 11024"" L x 17598"" W x 1720"" H (28000mm x 44700mm x 4370mm)"","" Features"":"" -"","" Color"":"" Natural"","" Material"":"" Metal"","" Steel"","" For Use With/Related Products"":"" 19"" Panel Width Racks"","" Ventilation"":"" Non-Vented"","" Shipping Info"":"" Shipped from Digi-Key"","" Weight"":"" -"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 1"","" Other Names"":"" 1439-1127""}",Yes,EAR99,90318000,,,multipacPRO
117,https://www.digikey.com/Photos/Calmark%20-%20Birtcher/71-2-R.jpg,Electromechanical Components,"Boxes, Enclosures, Racks",Card Guide Accessories,71-2-L,"PCB EXTRACTOR, ALUMINUM",NVENT SCHROFF,Bulk,Lead time,10 Weeks,,10,10,,"{""Accessory Type"":"" PCB Card Ejector"","" For Use With/Related Products"":"" 1/16"" (16mm) Thick PC Boards"","" RoHS Status"":"" RoHS non-compliant"","" Moisture Sensitivity Level (MSL)"":"" Not Applicable"","" Standard Package"":"" 10"","" Other Names"":"" 1440-1030""}",No,EAR99,90318000,https://schroff.nvent.com/sites/g/files/hdkjer281/files/acquiadam/2020-11/71_DataSheet.pdf,,
118,https://www.digikey.com/Photos/Calmark%20-%20Birtcher/71-2-R.jpg,Electromechanical Components,"Boxes, Enclosures, Racks",Card Guide Accessories,71-2-R,"PCB EXTRACTOR, ALUMINUM",NVENT SCHROFF,Bulk,Lead time,10 Weeks,,10,10,,"{""Accessory Type"":"" PCB Card Ejector"","" For Use With/Related Products"":"" 1/16"" (16mm) Thick PC Boards"","" RoHS Status"":"" RoHS non-compliant"","" Moisture Sensitivity Level (MSL)"":"" Not Applicable"","" Standard Package"":"" 10"","" Other Names"":"" 1440-1031""}",No,EAR99,90318000,https://schroff.nvent.com/sites/g/files/hdkjer281/files/acquiadam/2020-11/71_DataSheet.pdf,,
119,https://www.digikey.com/Photos/Schroff/69004122.JPG,Electromechanical Components,"Boxes, Enclosures, Racks",Card Guide Accessories,69004122,LED 3.2 GREEN,NVENT SCHROFF,Bulk,Lead time,12 Weeks,,10,10,,"{""Accessory Type"":"" LED"","" For Use With/Related Products"":"" FPCS Front Element Systems"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 10"","" Other Names"":"" 1439-1372""}",Yes,EAR99,90318000,http://web.schroff.de/webcat/subgroup/pdf/schroff_cat_39601641_main_catalog_2012_en.pdf#page=1126,,
120,https://www.digikey.com/Photos/Schroff/MFG_20817328.jpg,Electromechanical Components,"Boxes, Enclosures, Racks",Card Guide Accessories,20817328,HANDLE VME CANTILEVER TOP GRAY,NVENT SCHROFF,Bulk,Lead time,12 Weeks,,1,1,,"{""Accessory Type"":"" Handle"","" Extraction"","" For Use With/Related Products"":"" Circuit Board"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 1"","" Other Names"":"" 1439-1047""}",Yes,EAR99,90318000,,,
121,"https://www.digikey.com/Photos/Calmark%20-%20Birtcher/MFG_Calmark%20Card%20Lok,%20225.jpg",Electromechanical Components,"Boxes, Enclosures, Racks",Card Guide Accessories,225-4.80T2,"PCB RETAINER, TAPPED, 4.8""",NVENT SCHROFF,Bag,Lead time,10 Weeks,,10,10,,"{""Accessory Type"":"" Wedgelock"","" For Use With/Related Products"":"" Circuit Board"","" RoHS Status"":"" RoHS non-compliant"","" Moisture Sensitivity Level (MSL)"":"" Not Applicable"","" Standard Package"":"" 10"","" Other Names"":"" 1440-1005""}",No,EAR99,90318000,https://enclosures.nvent.com/wcsstore/ExtendedSitesCatalogAssetStore/Attachment/CalmarkBirtcherProductAttachments/Documents/225_DataSheet.pdf,,Card-Lok/Wedge-Lok Retainers
122,https://www.digikey.com/Photos/Schroff/20808081.JPG,Electromechanical Components,"Boxes, Enclosures, Racks",Card Guide Accessories,20808081,HANDLE 6HP VME PLASTIC BLACK,NVENT SCHROFF,Bulk,Lead time,12 Weeks,,1,1,,"{""Accessory Type"":"" Handle"","" For Use With/Related Products"":"" Plug-in Units"","" RoHS Status"":"" Not applicable"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 1"","" Other Names"":"" 1439-1035""}",,EAR99,90318000,,,
123,https://www.digikey.com/photos/Schroff/20808082.jpg,Electromechanical Components,"Boxes, Enclosures, Racks",Card Guide Accessories,20808082,HANDLE 7HP VME PLASTIC BLACK,NVENT SCHROFF,Bulk,Lead time,12 Weeks,,1,1,,"{""Accessory Type"":"" Handle"","" For Use With/Related Products"":"" Plug-in Units"","" RoHS Status"":"" Not applicable"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 1"","" Other Names"":"" 1439-1036""}",,EAR99,90318000,,,
124,https://www.digikey.com/photos/Schroff/20808062.jpg,Electromechanical Components,"Boxes, Enclosures, Racks",Card Guide Accessories,20808062,HANDLE 8HP VME PLASTIC GRAY,NVENT SCHROFF,Bulk,Lead time,12 Weeks,,1,1,,"{""Accessory Type"":"" Handle"","" For Use With/Related Products"":"" Plug-in Units"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 1"","" Other Names"":"" 1439-1032""}",Yes,EAR99,90318000,,,
125,https://www.digikey.com/Photos/Schroff/20835598.jpg,Electromechanical Components,"Boxes, Enclosures, Racks",Box Components,20835598,FRONT PANEL PMC WITH GASKET,NVENT SCHROFF,Bulk,Lead time,12 Weeks,,1,1,,"{""Type"":"" Panel"","" Front"","" Features"":"" Gasket"","" For Use With/Related Products"":"" PMC Mezzanine"","" Size / Dimension"":"" 0659"" L x 0500"" W x 2913"" H (1675mm x 1270mm x 7400mm)"","" Color"":"" Natural"","" Material"":"" Metal"","" Aluminum"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 1"","" Other Names"":"" 1439-1087""}",Yes,EAR99,90318000,,,
126,https://www.digikey.com/Photos/Schroff/20818018.jpg,Electromechanical Components,"Boxes, Enclosures, Racks",Box Components,20818018,FRONT PANEL KIT 3U 4HP VME,NVENT SCHROFF,Bulk,Lead time,12 Weeks,,1,1,,"{""Type"":"" Panel"","" Front"","" Features"":"" Handles"","" For Use With/Related Products"":"" CompactPCI"","" VME64x Series Enclosures"","" Size / Dimension"":"" 0787"" W x 4535"" H (1998mm x 11520mm)"","" Color"":"" Gray"","" Green"","" Material"":"" Metal"","" Aluminum"","" RoHS Status"":"" Not applicable"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 1"","" Other Names"":"" 1439-1073""}",,EAR99,90318000,http://www.pentairprotect.com/wcsstore/ExtendedSitesCatalogAssetStore/PentairDataLoad/EPSMedia/ASIM/webcat/subgroup/mi/60807-294.pdf,,
127,https://www.digikey.com/photos/Schroff/20808061.jpg,Electromechanical Components,"Boxes, Enclosures, Racks",Card Guide Accessories,20808061,HANDLE 7HP VME PLASTIC GRAY,NVENT SCHROFF,Bulk,Lead time,12 Weeks,,1,1,,"{""Accessory Type"":"" Handle"","" For Use With/Related Products"":"" Plug-in Units"","" RoHS Status"":"" Not applicable"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 1"","" Other Names"":"" 1439-1031""}",,EAR99,90318000,,,
128,https://www.digikey.com/Photos/Schroff/20818021.jpg,Electromechanical Components,"Boxes, Enclosures, Racks",Box Components,20818021,FRONT PANEL KIT 3U 7HP VME,NVENT SCHROFF,Bulk,Lead time,12 Weeks,,1,1,,"{""Type"":"" Panel"","" Front"","" Features"":"" Handles"","" For Use With/Related Products"":"" CompactPCI"","" VME64x Series Enclosures"","" Size / Dimension"":"" 1387"" W x 5055"" H (3522mm x 12840mm)"","" Color"":"" Gray"","" Green"","" Material"":"" Metal"","" Aluminum"","" RoHS Status"":"" Not applicable"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 1"","" Other Names"":"" 1439-1076""}",,EAR99,90318000,http://www.pentairprotect.com/wcsstore/ExtendedSitesCatalogAssetStore/PentairDataLoad/EPSMedia/ASIM/webcat/subgroup/mi/60807-294.pdf,,
129,https://www.digikey.com/Photos/Schroff/20817448.jpg,Electromechanical Components,"Boxes, Enclosures, Racks",Box Components,20817448,FRONT PANEL KIT 6U 4HP VME,NVENT SCHROFF,Bulk,Lead time,12 Weeks,,1,1,,"{""Type"":"" Panel"","" Front"","" Features"":"" Handles"","" For Use With/Related Products"":"" CompactPCI"","" VME64x Series Enclosures"","" Size / Dimension"":"" 0787"" W x 9268"" H (1998mm x 23540mm)"","" Color"":"" Gray"","" Green"","" Material"":"" Metal"","" Aluminum"","" RoHS Status"":"" Not applicable"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 1"","" Other Names"":"" 1439-1057""}",,EAR99,90318000,,,
130,https://www.digikey.com/Photos/Schroff/20848585.jpg,Electromechanical Components,"Boxes, Enclosures, Racks",Box Components,20848585,FRNT PNL KIT 3U 4HP CPCI-VME64X,NVENT SCHROFF,Bulk,Lead time,12 Weeks,,1,1,,"{""Type"":"" Panel"","" Front"","" Features"":"" Handles"","" For Use With/Related Products"":"" CompactPCI"","" VME64x Series Enclosures"","" Size / Dimension"":"" 0787"" W x 4535"" H (1998mm x 11520mm)"","" Color"":"" Black"","" Gray"","" Material"":"" Metal"","" Aluminum"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 1"","" Other Names"":"" 1439-1099""}",Yes,EAR99,90318000,http://www.pentairprotect.com/wcsstore/ExtendedSitesCatalogAssetStore/PentairDataLoad/EPSMedia/ASIM/webcat/subgroup/mi/60817-402.pdf,,
131,https://www.digikey.com/Photos/Schroff/20848589.jpg,Electromechanical Components,"Boxes, Enclosures, Racks",Box Components,20848589,FRNT PNL KIT 3U 8HP CPCI-VME64X,NVENT SCHROFF,Bulk,Lead time,12 Weeks,,1,1,,"{""Type"":"" Panel"","" Front"","" Features"":"" Handles"","" For Use With/Related Products"":"" CompactPCI"","" VME64x Series Enclosures"","" Size / Dimension"":"" 1587"" W x 5055"" H (4030mm x 12840mm)"","" Color"":"" Black"","" Gray"","" Material"":"" Metal"","" Aluminum"","" RoHS Status"":"" Not applicable"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 1"","" Other Names"":"" 1439-1101""}",,EAR99,90318000,http://www.pentairprotect.com/wcsstore/ExtendedSitesCatalogAssetStore/PentairDataLoad/EPSMedia/ASIM/webcat/subgroup/mi/60817-402.pdf,,
132,https://www.digikey.com/Photos/Schroff/MFG_20848592.jpg,Electromechanical Components,"Boxes, Enclosures, Racks",Box Components,20848592,FRNT PNL KIT 6U 4HP CPCI-VME64X,NVENT SCHROFF,Bulk,Lead time,12 Weeks,,1,1,,"{""Type"":"" Panel"","" Front"","" Features"":"" Handles"","" For Use With/Related Products"":"" CompactPCI"","" VME64x Series Enclosures"","" Size / Dimension"":"" 0787"" W x 9268"" H (1998mm x 23540mm)"","" Color"":"" Black"","" Gray"","" Material"":"" Metal"","" Aluminum"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 1"","" Other Names"":"" 1439-1103""}",Yes,EAR99,90318000,http://www.pentairprotect.com/wcsstore/ExtendedSitesCatalogAssetStore/PentairDataLoad/EPSMedia/ASIM/webcat/subgroup/mi/60817-402.pdf,,
133,https://www.digikey.com/Photos/Schroff/MFG_21101101.jpg,Electromechanical Components,"Boxes, Enclosures, Racks",Box Accessories,21101101,POZ SCREW M2.5X12.3 100 PCS,NVENT SCHROFF,Bag,Lead time,12 Weeks,,1,1,,"{""Accessory Type"":"" Screws"","" For Use With/Related Products"":"" Plug-in Units"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 1"","" Other Names"":"" 1439-1159""}",Yes,EAR99,90318000,http://web.schroff.de/style/catalogues/ep23/e/05_e_desktop_cases.pdf,,
134,https://www.digikey.com/Photos/Schroff/21100464.jpg,Electromechanical Components,"Boxes, Enclosures, Racks",Box Accessories,21100464,SLEEVE 5.9 X 3.3 100 PCS,NVENT SCHROFF,Bag,Lead time,12 Weeks,,1,1,,"{""Accessory Type"":"" Sleeve"","" For Use With/Related Products"":"" Plug-in Units"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 1"","" Other Names"":"" 1439-1151""}",Yes,EAR99,90318000,,,
135,https://www.digikey.com/Photos/Schroff/21100662.JPG,Electromechanical Components,"Boxes, Enclosures, Racks",Box Accessories,21100662,HRDWR SLV STAINLESS 100 PCS,NVENT SCHROFF,Bag,Lead time,12 Weeks,,1,1,,"{""Accessory Type"":"" Sleeve"","" For Use With/Related Products"":"" Plug-in Units"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 1"","" Other Names"":"" 1439-1157""}",Yes,EAR99,90318000,,,
136,https://www.digikey.com/Photos/Schroff/21100429.JPG,Electromechanical Components,"Boxes, Enclosures, Racks",Box Accessories,21100429,SCREW M2.5X8 100 PCS,NVENT SCHROFF,Bag,Lead time,12 Weeks,,1,1,,"{""Accessory Type"":"" Screws"","" For Use With/Related Products"":"" Plug-in Units"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 1"","" Other Names"":"" 1439-1150""}",Yes,EAR99,90318000,,,
137,https://www.digikey.com/Photos/Schroff/21100591.JPG,Electromechanical Components,"Boxes, Enclosures, Racks",Box Accessories,21100591,HRDWR SLV PLASTIC BLACK 100 PCS,NVENT SCHROFF,Bag,Lead time,12 Weeks,,1,1,,"{""Accessory Type"":"" Sleeve"","" For Use With/Related Products"":"" Plug-in Units"","" RoHS Status"":"" Not applicable"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 1"","" Other Names"":"" 1439-1153""}",,EAR99,90318000,,,
138,https://www.digikey.com/Photos/Schroff/24560141.jpg,Electromechanical Components,"Boxes, Enclosures, Racks",Box Accessories,24560141,PANHEAD SCREW M2.5X9.3 100 PCS,NVENT SCHROFF,Bulk,Lead time,12 Weeks,,1,1,,"{""Accessory Type"":"" Screws"","" For Use With/Related Products"":"" Enclosures"","" RoHS Status"":"" Not applicable"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 1"","" Other Names"":"" 1439-1178""}",,EAR99,90318000,http://web.schroff.de/style/catalogues/ep23/e/05_e_desktop_cases.pdf,,
139,https://www.digikey.com/Photos/Schroff/20800078.JPG,Electromechanical Components,"Boxes, Enclosures, Racks",Box Accessories,20800078,FRONT PANEL CODING PEGS 100 PCS,NVENT SCHROFF,Bag,Lead time,12 Weeks,,1,1,,"{""Accessory Type"":"" Coding Strips"","" For Use With/Related Products"":"" 19"""","" Table Top"","" Tower Cases"","" RoHS Status"":"" Not applicable"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 1"","" Other Names"":"" 1439-1027""}",,EAR99,90318000,,,
140,https://www.digikey.com/Photos/Schroff/21100748.JPG,Electromechanical Components,"Boxes, Enclosures, Racks",Box Accessories,21100748,POZ SCREW M2.5X11 100 PCS,NVENT SCHROFF,Bag,Lead time,12 Weeks,,1,1,,"{""Accessory Type"":"" Screws"","" For Use With/Related Products"":"" Plug-in Units"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 1"","" Other Names"":"" 1439-1158""}",Yes,EAR99,90318000,,,
141,https://www.digikey.com/Photos/Schroff/MFG_24571043.jpg,Electromechanical Components,"Boxes, Enclosures, Racks",Boxes,24571043,"CASE ALUM NAT 17.15""L X 17.67""W",NVENT SCHROFF,Box,Lead time,12 Weeks,,1,1,,"{""Container Type"":"" Case"","" Size / Dimension"":"" 17146"" L x 17673"" W (43550mm x 44890mm)"","" Height"":"" 5250"" (13335mm)"","" Area (L x W)"":"" 303in (1955cm)"","" Design"":"" Split Sides and End Panel(s)"","" Material"":"" Metal"","" Aluminum"","" Color"":"" Natural"","" Thickness"":"" 0039"" (100mm)"","" Features"":"" -"","" Ratings"":"" -"","" Material Flammability Rating"":"" -"","" Shipping Info"":"" Shipped from Digi-Key"","" Weight"":"" -"","" RoHS Status"":"" Not applicable"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 1"","" Other Names"":"" 1439-1240""}",,EAR99,90318000,http://web.schroff.de/style/catalogues/ep23/e/05_e_desktop_cases.pdf,,ratiopacpro-compacpro-comptec-series-case-platforms
142,https://www.digikey.com/photos/Schroff/14575267.jpg,Electromechanical Components,"Boxes, Enclosures, Racks",Boxes,14575267,"CASE ALUM GRAY 15.39""L X 18.54""W",NVENT SCHROFF,Box,Lead time,12 Weeks,,1,1,,"{""Container Type"":"" Case"","" Size / Dimension"":"" 15394"" L x 18543"" W (39100mm x 47100mm)"","" Height"":"" 7543"" (19160mm)"","" Area (L x W)"":"" 285in (1839cm)"","" Design"":"" Split Sides"","" Material"":"" Metal"","" Aluminum"","" Color"":"" Gray"","" Thickness"":"" 0059"" (150mm)"","" Features"":"" Vented"","" Ratings"":"" -"","" Material Flammability Rating"":"" -"","" Shipping Info"":"" Shipped from Digi-Key"","" Weight"":"" -"","" RoHS Status"":"" Not applicable"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 1"","" Other Names"":"" 1439-1019""}",,EAR99,90318000,http://web.schroff.de/style/catalogues/ep23/e/05_e_desktop_cases.pdf,,ratiopacpro-compacpro-comptec-series-case-platforms
