Sr. no,Product Photo,Group Category,Product Category,Product Sub-Category,Manufacturer Part No,Short Description ,Manufacturer Name,Available packaging,Stock Status,Lead Time,Quantity Available,Qty Min,Qty Multiple,Price,Technical Specification,ROHS,ECCM,HSCode,Datasheet Link,COO,Series
483,,Interconnect,Cable Assemblies,Other Cable Assemblies,HIF6-40D-AB-100.0HA,CONN,"HIROSE ELECTRIC CO., LTD.",Bulk,Lead time,,,1,1,,"{""Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 1""}",,EAR99,85444220,,,
484,http://www.digikey.com/photos/Hirose%20Elect%20Photos/H2BXT-10102-B6.jpg,Interconnect,Cable Assemblies,Other Cable Assemblies,H4BXG-10102-B6,"JUMPER-H9991TR/1853 BK/X 2""","HIROSE ELECTRIC CO., LTD.",Bulk,Lead time,,,10,10,,"{""Contact End"":"" Socket to Cable (Round)"","" Length"":"" 200"" (5080mm)"","" Wire Gauge"":"" 26 AWG"","" Contact Finish"":"" Gold"","" Color"":"" Black"","" Contact Finish Thickness"":"" -"","" Number of Rows"":"" 1"","" Number of Conductors"":"" 1"","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Part Number"":"" "","" Description"":"" "","" Assembly Quantity"":"" 10""}",Yes,EAR99,85444220,,,
485,,Interconnect,Cable Assemblies,Other Cable Assemblies,HIF6H-50D-AA-6.0JJ,CONN,"HIROSE ELECTRIC CO., LTD.",Bulk,Lead time,,,1,1,,"{""Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 1""}",,EAR99,85444220,,,
486,http://www.digikey.com/photos/Hirose%20Elect%20Photos/H2BXG-10102-R6.jpg,Interconnect,Cable Assemblies,Other Cable Assemblies,H4BXG-10102-R6,"JUMPER-H9991TR/1853 RD/X 2""","HIROSE ELECTRIC CO., LTD.",Bulk,Lead time,,,10,10,,"{""Contact End"":"" Socket to Cable (Round)"","" Length"":"" 200"" (5080mm)"","" Wire Gauge"":"" 26 AWG"","" Contact Finish"":"" Gold"","" Color"":"" Red"","" Contact Finish Thickness"":"" -"","" Number of Rows"":"" 1"","" Number of Conductors"":"" 1"","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Part Number"":"" "","" Description"":"" "","" Assembly Quantity"":"" 10""}",Yes,EAR99,85444220,,,
487,,Interconnect,Cable Assemblies,Other Cable Assemblies,HIF6H-40D-AB-200.0JJ,CONN,"HIROSE ELECTRIC CO., LTD.",Bulk,Lead time,,,1,1,,"{""Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 1""}",,EAR99,85444220,,,
488,http://www.digikey.com/photos/Hirose%20Elect%20Photos/H2BXG-10102-R6.jpg,Interconnect,Cable Assemblies,Other Cable Assemblies,H4BXG-10103-R8,"JUMPER-H9991TR/1852RD/X 3""","HIROSE ELECTRIC CO., LTD.",Bulk,Lead time,,,10,10,,"{""Contact End"":"" Socket to Cable (Round)"","" Length"":"" 300"" (7620mm)"","" Wire Gauge"":"" 28 AWG"","" Contact Finish"":"" Gold"","" Color"":"" Red"","" Contact Finish Thickness"":"" -"","" Number of Rows"":"" 1"","" Number of Conductors"":"" 1"","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Part Number"":"" "","" Description"":"" "","" Assembly Quantity"":"" 10""}",Yes,EAR99,85444220,https://www.hirose.com/product/document?clcode=CL0536-0109-0-76&productname=DF13-10P-1.25DSA(76)&series=DF13&documenttype=Catalog&lang=en&documentid=D31687_en,,DF13 Series
489,http://www.digikey.com/photos/Hirose%20Elect%20Photos/H2BXG-10102-R6.jpg,Interconnect,Cable Assemblies,Other Cable Assemblies,H4BXT-10106-R8,"JUMPER-H9992TR/1852RD/X 6""","HIROSE ELECTRIC CO., LTD.",Bulk,Lead time,,,10,10,,"{""Contact End"":"" Socket to Cable (Round)"","" Length"":"" 600"" (15240mm)"","" Wire Gauge"":"" 28 AWG"","" Contact Finish"":"" Tin"","" Color"":"" Red"","" Contact Finish Thickness"":"" -"","" Number of Rows"":"" 1"","" Number of Conductors"":"" 1"","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Part Number"":"" "","" Description"":"" "","" Assembly Quantity"":"" 10""}",Yes,EAR99,85444220,,,DF13 Series
490,http://www.digikey.com/photos/Hirose%20Elect%20Photos/H2BXG-10102-A6.jpg,Interconnect,Cable Assemblies,Other Cable Assemblies,H4BXT-10106-A8,"JUMPER-H9992TR/1852OR/X 6""","HIROSE ELECTRIC CO., LTD.",Bulk,Lead time,,,10,10,,"{""Contact End"":"" Socket to Cable (Round)"","" Length"":"" 600"" (15240mm)"","" Wire Gauge"":"" 28 AWG"","" Contact Finish"":"" Tin"","" Color"":"" Orange"","" Contact Finish Thickness"":"" -"","" Number of Rows"":"" 1"","" Number of Conductors"":"" 1"","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Part Number"":"" "","" Description"":"" "","" Assembly Quantity"":"" 10""}",Yes,EAR99,85444220,,,DF13 Series
491,http://www.digikey.com/photos/Hirose%20Elect%20Photos/H2BXG-10102-Y6.jpg,Interconnect,Cable Assemblies,Other Cable Assemblies,H4BXT-10106-Y8,"JUMPER-H9992TR/1852YL/X 6""","HIROSE ELECTRIC CO., LTD.",Bulk,Lead time,,,10,10,,"{""Contact End"":"" Socket to Cable (Round)"","" Length"":"" 600"" (15240mm)"","" Wire Gauge"":"" 28 AWG"","" Contact Finish"":"" Tin"","" Color"":"" Yellow"","" Contact Finish Thickness"":"" -"","" Number of Rows"":"" 1"","" Number of Conductors"":"" 1"","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Part Number"":"" "","" Description"":"" "","" Assembly Quantity"":"" 10""}",Yes,EAR99,85444220,,,DF13 Series
492,,Interconnect,Cable Assemblies,Other Cable Assemblies,H07-P22-F2NCFA-7M(98),CONN H07-P22-F2NCFA-7M(98),"HIROSE ELECTRIC CO., LTD.",Bulk,Lead time,,,1,1,,"{""Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 1"","" Other Names"":"" 822-1102-9-98""}",,EAR99,85444220,,,
493,"http://www.digikey.com/Renders/Hirose%20Elect%20Renders/MDF7B,%20MDF7C%20Tin%20Straight%20Pins.jpg",Interconnect,Connectors,Rectangular Connectors,MDF7C-10P-2.54DSA(55),CONN HDR 10POS 0.1 STACK T/H TIN,"HIROSE ELECTRIC CO., LTD.",Bulk,Lead time,,,100,100,,"{""Number of Positions"":"" 10"","" Pitch"":"" 0100"" (254mm)"","" Number of Rows"":"" 1"","" Row Spacing"":"" -"","" Length - Overall Pin"":"" 0984"" (25000mm)"","" Length - Post (Mating)"":"" 0118"" (3000mm)"","" Length - Stack Height"":"" 0728"" (18500mm)"","" Length - Tail"":"" 0138"" (3500mm)"","" Mounting Type"":"" Through Hole"","" Termination"":"" Solder"","" Contact Finish - Post (Mating)"":"" Tin"","" Contact Finish Thickness - Post (Mating)"":"" 394in (100m)"","" Color"":"" Black"","" Gray"","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 100"","" Other Names"":"" 547-0191-5-55""}",Yes,EAR99,85367000,https://www.hirose.com/product/document?clcode=&productname=&series=MDF7&documenttype=Catalog&lang=en&documentid=D49417_en,,
494,,Interconnect,Connectors,Rectangular Connectors,MDF7C-11P-2.54DSA(55),CONN HDR 11POS 0.1 STACK T/H TIN,"HIROSE ELECTRIC CO., LTD.",Bulk,Lead time,,,100,100,,"{""Number of Positions"":"" 11"","" Pitch"":"" 0100"" (254mm)"","" Number of Rows"":"" 1"","" Row Spacing"":"" -"","" Length - Overall Pin"":"" 0984"" (25000mm)"","" Length - Post (Mating)"":"" 0118"" (3000mm)"","" Length - Stack Height"":"" 0728"" (18500mm)"","" Length - Tail"":"" 0138"" (3500mm)"","" Mounting Type"":"" Through Hole"","" Termination"":"" Solder"","" Contact Finish - Post (Mating)"":"" Tin"","" Contact Finish Thickness - Post (Mating)"":"" 394in (100m)"","" Color"":"" Black"","" Gray"","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 100"","" Other Names"":"" 547-0376-0-55""}",Yes,EAR99,85367000,https://www.hirose.com/product/document?clcode=&productname=&series=MDF7&documenttype=Catalog&lang=en&documentid=D49417_en,,
495,,Interconnect,Connectors,Rectangular Connectors,MDF7C-12P-2.54DSA(32),CONN HDR 12POS 0.1 STACK T/H TIN,"HIROSE ELECTRIC CO., LTD.",Bulk,Lead time,,,100,100,,"{""Number of Positions"":"" 12"","" Pitch"":"" 0100"" (254mm)"","" Number of Rows"":"" 1"","" Row Spacing"":"" -"","" Length - Overall Pin"":"" 0984"" (25000mm)"","" Length - Post (Mating)"":"" 0118"" (3000mm)"","" Length - Stack Height"":"" 0728"" (18500mm)"","" Length - Tail"":"" 0138"" (3500mm)"","" Mounting Type"":"" Through Hole"","" Termination"":"" Solder"","" Contact Finish - Post (Mating)"":"" Tin"","" Contact Finish Thickness - Post (Mating)"":"" 394in (100m)"","" Color"":"" Black"","" Gray"","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 100"","" Other Names"":"" 547-0475-2-32""}",Yes,EAR99,85367000,https://www.hirose.com/product/document?clcode=&productname=&series=MDF7&documenttype=Catalog&lang=en&documentid=D49417_en,,
496,,Interconnect,Connectors,Rectangular Connectors,MDF7C-12P-2.54DSA(01),CONN HDR 12POS 0.1 STACK T/H,"HIROSE ELECTRIC CO., LTD.",Bulk,Lead time,,,100,100,,"{""Number of Positions"":"" 12"","" Pitch"":"" 0100"" (254mm)"","" Number of Rows"":"" 1"","" Row Spacing"":"" -"","" Length - Overall Pin"":"" 0984"" (25000mm)"","" Length - Post (Mating)"":"" 0118"" (3000mm)"","" Length - Stack Height"":"" 0728"" (18500mm)"","" Length - Tail"":"" 0138"" (3500mm)"","" Mounting Type"":"" Through Hole"","" Termination"":"" Solder"","" Contact Finish - Post (Mating)"":"" Gold"","" Contact Finish Thickness - Post (Mating)"":"" 800in (0203m)"","" Color"":"" Black"","" Gray"","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 100"","" Other Names"":"" 547-0475-2-01""}",Yes,EAR99,85367000,https://www.hirose.com/product/document?clcode=&productname=&series=MDF7&documenttype=Catalog&lang=en&documentid=D49417_en,,
497,,Interconnect,Connectors,Rectangular Connectors,MDF7C-12DP-2.54DSA,CONN HDR 12POS 0.1 STACK T/H,"HIROSE ELECTRIC CO., LTD.",Bulk,Lead time,,,100,100,,"{""Number of Positions"":"" 12"","" Pitch"":"" 0100"" (254mm)"","" Number of Rows"":"" 2"","" Row Spacing"":"" 0100"" (254mm)"","" Length - Overall Pin"":"" 0984"" (25000mm)"","" Length - Post (Mating)"":"" 0118"" (3000mm)"","" Length - Stack Height"":"" 0728"" (18500mm)"","" Length - Tail"":"" 0138"" (3500mm)"","" Mounting Type"":"" Through Hole"","" Termination"":"" Solder"","" Contact Finish - Post (Mating)"":"" Gold"","" Contact Finish Thickness - Post (Mating)"":"" -"","" Color"":"" Black"","" Gray"","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 100"","" Other Names"":"" 547-0193-0-00""}",Yes,EAR99,85367000,https://www.hirose.com/product/document?clcode=&productname=&series=MDF7&documenttype=Catalog&lang=en&documentid=D49417_en,,
498,,Interconnect,Connectors,Rectangular Connectors,MDF7C-12P-2.54DSA(55),CONN HDR 12POS 0.1 STACK T/H TIN,"HIROSE ELECTRIC CO., LTD.",Bulk,Lead time,,,100,100,,"{""Number of Positions"":"" 12"","" Pitch"":"" 0100"" (254mm)"","" Number of Rows"":"" 1"","" Row Spacing"":"" -"","" Length - Overall Pin"":"" 0984"" (25000mm)"","" Length - Post (Mating)"":"" 0118"" (3000mm)"","" Length - Stack Height"":"" 0728"" (18500mm)"","" Length - Tail"":"" 0138"" (3500mm)"","" Mounting Type"":"" Through Hole"","" Termination"":"" Solder"","" Contact Finish - Post (Mating)"":"" Tin"","" Contact Finish Thickness - Post (Mating)"":"" 394in (100m)"","" Color"":"" Black"","" Gray"","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 100"","" Other Names"":"" 547-0475-2-55""}",Yes,EAR99,85367000,https://www.hirose.com/product/document?clcode=&productname=&series=MDF7&documenttype=Catalog&lang=en&documentid=D49417_en,,
499,http://www.digikey.com/photos/Hirose%20Elect%20Photos/DF4-7P-2C.jpg,Interconnect,Connectors,Rectangular Connectors,DF4-7P-2C,CONN HSG CRIMP 7POS,"HIROSE ELECTRIC CO., LTD.",Bulk,Lead time,16 Weeks,,100,100,,"{""Connector Type"":"" Housing"","" Number of Positions"":"" 7"","" Cable Pitch"":"" 0079"" (200mm)"","" Board-Side Pitch"":"" 0079"" (200mm)"","" Number of Rows"":"" 1"","" Row Spacing"":"" -"","" Mounting Type"":"" -"","" Cable Termination"":"" Crimp"","" Wire Gauge"":"" -"","" Features"":"" Contacts Not Included"","" Contact Finish"":"" -"","" Contact Finish Thickness"":"" -"","" Color"":"" Black"","" Number of Positions Loaded"":"" -"","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 100"","" Other Names"":"" *DF4-7P-2C""}",Yes,EAR99,85367000,,,
500,http://www.digikey.com/photos/Hirose%20Elect%20Photos/DF4-5P-2C.jpg,Interconnect,Connectors,Rectangular Connectors,DF4-5P-2C,CONN HSG CRIMP 5POS,"HIROSE ELECTRIC CO., LTD.",Bulk,Lead time,16 Weeks,,100,100,,"{""Connector Type"":"" Housing"","" Number of Positions"":"" 5"","" Cable Pitch"":"" 0079"" (200mm)"","" Board-Side Pitch"":"" 0079"" (200mm)"","" Number of Rows"":"" 1"","" Row Spacing"":"" -"","" Mounting Type"":"" -"","" Cable Termination"":"" Crimp"","" Wire Gauge"":"" -"","" Features"":"" Contacts Not Included"","" Contact Finish"":"" -"","" Contact Finish Thickness"":"" -"","" Color"":"" Black"","" Number of Positions Loaded"":"" -"","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 100"","" Other Names"":"" *DF4-5P-2C""}",Yes,EAR99,85367000,,,
501,http://www.digikey.com/photos/Hirose%20Elect%20Photos/DF4-16DP-2C.jpg,Interconnect,Connectors,Rectangular Connectors,DF4-16DP-2C,CONN HSG CRIMP 16POS,"HIROSE ELECTRIC CO., LTD.",Bulk,Lead time,16 Weeks,,100,100,,"{""Connector Type"":"" Housing"","" Number of Positions"":"" 16"","" Cable Pitch"":"" 0079"" (200mm)"","" Board-Side Pitch"":"" 0079"" (200mm)"","" Number of Rows"":"" 2"","" Row Spacing"":"" 0079"" (200mm)"","" Mounting Type"":"" -"","" Cable Termination"":"" Crimp"","" Wire Gauge"":"" -"","" Features"":"" Contacts Not Included"","" Contact Finish"":"" -"","" Contact Finish Thickness"":"" -"","" Color"":"" Black"","" Number of Positions Loaded"":"" -"","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 100"","" Other Names"":"" *DF4-16DP-2C""}",Yes,EAR99,85367000,,,
502,http://www.digikey.com/photos/Hirose%20Elect%20Photos/DF4-6P-2C.jpg,Interconnect,Connectors,Rectangular Connectors,DF4-6P-2C,CONN HSG CRIMP 6POS,"HIROSE ELECTRIC CO., LTD.",Bulk,Lead time,16 Weeks,,100,100,,"{""Connector Type"":"" Housing"","" Number of Positions"":"" 6"","" Cable Pitch"":"" 0079"" (200mm)"","" Board-Side Pitch"":"" 0079"" (200mm)"","" Number of Rows"":"" 1"","" Row Spacing"":"" -"","" Mounting Type"":"" -"","" Cable Termination"":"" Crimp"","" Wire Gauge"":"" -"","" Features"":"" Contacts Not Included"","" Contact Finish"":"" -"","" Contact Finish Thickness"":"" -"","" Color"":"" Black"","" Number of Positions Loaded"":"" -"","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 100"","" Other Names"":"" *DF4-6P-2C""}",Yes,EAR99,85367000,,,
503,http://www.digikey.com/Photos/Hirose%20Elect%20Photos/DF23C-10DS-0.5V(51).jpg,Interconnect,Connectors,Rectangular Connectors,DF23C-10DS-0.5V(51),CONN RCPT 10POS SMD GOLD,"HIROSE ELECTRIC CO., LTD.",Reel,Lead time,16 Weeks,,1,1,,"{""Connector Type"":"" Receptacle"","" Center Strip Contacts"","" Number of Positions"":"" 10"","" Pitch"":"" 0020"" (050mm)"","" Number of Rows"":"" 2"","" Mounting Type"":"" Surface Mount"","" Features"":"" -"","" Contact Finish"":"" Gold"","" Contact Finish Thickness"":"" -"","" Mated Stacking Heights"":"" 15mm"","" Height Above Board"":"" 0057"" (145mm)"","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 2"",""000"","" Other Names"":"" 688-0306-9-51""}",Yes,EAR99,85367000,,,Micro-Miniture Board to Board Connectors
504,http://www.digikey.com/photos/Hirose%20Elect%20Photos/DF4-2P-2C.jpg,Interconnect,Connectors,Rectangular Connectors,DF4-2P-2C,CONN HSG CRIMP 2POS,"HIROSE ELECTRIC CO., LTD.",Bulk,Lead time,16 Weeks,,100,100,,"{""Connector Type"":"" Housing"","" Number of Positions"":"" 2"","" Cable Pitch"":"" 0079"" (200mm)"","" Board-Side Pitch"":"" 0079"" (200mm)"","" Number of Rows"":"" 1"","" Row Spacing"":"" -"","" Mounting Type"":"" -"","" Cable Termination"":"" Crimp"","" Wire Gauge"":"" -"","" Features"":"" Contacts Not Included"","" Contact Finish"":"" -"","" Contact Finish Thickness"":"" -"","" Color"":"" Black"","" Number of Positions Loaded"":"" -"","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 100"","" Other Names"":"" *DF4-2P-2C""}",Yes,EAR99,85367000,,,
505,http://www.digikey.com/Photos/Hirose%20Elect%20Photos/DF23C-10DS-0.5V(51).jpg,Interconnect,Connectors,Rectangular Connectors,DF23C-10DS-0.5V(51),CONN RCPT 10POS SMD GOLD,"HIROSE ELECTRIC CO., LTD.",Tape,Lead time,16 Weeks,,1,1,,"{""Connector Type"":"" Receptacle"","" Center Strip Contacts"","" Number of Positions"":"" 10"","" Pitch"":"" 0020"" (050mm)"","" Number of Rows"":"" 2"","" Mounting Type"":"" Surface Mount"","" Features"":"" -"","" Contact Finish"":"" Gold"","" Contact Finish Thickness"":"" -"","" Mated Stacking Heights"":"" 15mm"","" Height Above Board"":"" 0057"" (145mm)"","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 2"",""000"","" Other Names"":"" 688-0306-9-51""}",Yes,EAR99,85367000,,,Micro-Miniture Board to Board Connectors
506,http://www.digikey.com/Photos/Hirose%20Elect%20Photos/DF40C(2.0)-20DS-0.jpg,Interconnect,Connectors,Rectangular Connectors,DF40C-20DS-0.4V(51),CONN RCPT 20POS SMD GOLD,"HIROSE ELECTRIC CO., LTD.",Tape and Reel,Lead time,16 Weeks,,"5,000","5,000",,"{""Connector Type"":"" Receptacle"","" Center Strip Contacts"","" Number of Positions"":"" 20"","" Pitch"":"" 0016"" (040mm)"","" Number of Rows"":"" 2"","" Mounting Type"":"" Surface Mount"","" Features"":"" -"","" Contact Finish"":"" Gold"","" Contact Finish Thickness"":"" 200in (0051m)"","" Mated Stacking Heights"":"" 15mm"","" Height Above Board"":"" 0057"" (145mm)"","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 5"",""000"","" Other Names"":"" 684-4005-9-51""}",Yes,EAR99,85367000,,,DF40 Series
507,http://www.digikey.com/Photos/Molex/DF40C-10DP-0.4V(51).jpg,Interconnect,Connectors,Rectangular Connectors,DF40C-10DP-0.4V(51),CONN PLUG 10POS SMD GOLD,"HIROSE ELECTRIC CO., LTD.",Tape and Reel,Lead time,16 Weeks,,"5,000","5,000",,"{""Connector Type"":"" Plug"","" Outer Shroud Contacts"","" Number of Positions"":"" 10"","" Pitch"":"" 0016"" (040mm)"","" Number of Rows"":"" 2"","" Mounting Type"":"" Surface Mount"","" Features"":"" Solder Retention"","" Contact Finish"":"" Gold"","" Contact Finish Thickness"":"" 200in (0051m)"","" Mated Stacking Heights"":"" 15mm"","" 2mm"","" 25mm"","" 3mm"","" 35mm"","" 4mm"","" Height Above Board"":"" 0045"" (114mm)"","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 5"",""000"","" Other Names"":"" 684-4035-0-51""}",Yes,EAR99,85367000,,,DF40 Series
508,http://www.digikey.com/Photos/Hirose%20Elect%20Photos/DF40C(2.0)-20DS-0.jpg,Interconnect,Connectors,Rectangular Connectors,DF40C-20DS-0.4V(51),CONN RCPT 20POS SMD GOLD,"HIROSE ELECTRIC CO., LTD.",Reel,Lead time,16 Weeks,,1,1,,"{""Connector Type"":"" Receptacle"","" Center Strip Contacts"","" Number of Positions"":"" 20"","" Pitch"":"" 0016"" (040mm)"","" Number of Rows"":"" 2"","" Mounting Type"":"" Surface Mount"","" Features"":"" -"","" Contact Finish"":"" Gold"","" Contact Finish Thickness"":"" 200in (0051m)"","" Mated Stacking Heights"":"" 15mm"","" Height Above Board"":"" 0057"" (145mm)"","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 5"",""000"","" Other Names"":"" 684-4005-9-51""}",Yes,EAR99,85367000,,,DF40 Series
509,http://www.digikey.com/Photos/Hirose%20Elect%20Photos/DF40C(2.0)-20DS-0.jpg,Interconnect,Connectors,Rectangular Connectors,DF40C-20DS-0.4V(51),CONN RCPT 20POS SMD GOLD,"HIROSE ELECTRIC CO., LTD.",Tape,Lead time,16 Weeks,,1,1,,"{""Connector Type"":"" Receptacle"","" Center Strip Contacts"","" Number of Positions"":"" 20"","" Pitch"":"" 0016"" (040mm)"","" Number of Rows"":"" 2"","" Mounting Type"":"" Surface Mount"","" Features"":"" -"","" Contact Finish"":"" Gold"","" Contact Finish Thickness"":"" 200in (0051m)"","" Mated Stacking Heights"":"" 15mm"","" Height Above Board"":"" 0057"" (145mm)"","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 5"",""000"","" Other Names"":"" 684-4005-9-51""}",Yes,EAR99,85367000,,,DF40 Series
510,http://www.digikey.com/Photos/Hirose Elect Photos/DF1-2A1.05.jpg,Interconnect,Connectors,Rectangular Connectors,DF1-2A1.05,"IDC PROTECTOR 2POS 26,28AWG","HIROSE ELECTRIC CO., LTD.",Bag,Lead time,16 Weeks,,100,100,,"{""Accessory Type"":"" Cap (Cover)"","" Number of Positions"":"" 2"","" For Use With/Related Products"":"" DF1 Series"","" Features"":"" 24 AWG"","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 100"","" Other Names"":"" 541-0096-6-00""}",Yes,EAR99,85367000,https://www.hirose.com/product/document?clcode=CL0541-0068-0-05&productname=DF1-12S-2.5R26(05)&series=DF1&documenttype=Catalog&lang=en&documentid=D49650_en,,
511,http://www.digikey.com/Photos/Hirose%20Elect%20Photos/DF1-5A1.33.jpg,Interconnect,Connectors,Rectangular Connectors,DF1-5A1.33,IDC PROTECTOR 5POS 24AWG,"HIROSE ELECTRIC CO., LTD.",Bag,Lead time,16 Weeks,,100,100,,"{""Accessory Type"":"" Cap (Cover)"","" Number of Positions"":"" 5"","" For Use With/Related Products"":"" DF1 Series"","" Features"":"" 24 AWG"","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 100"","" Other Names"":"" 541-0080-6-00""}",Yes,EAR99,85367000,https://www.hirose.com/product/document?clcode=CL0541-0068-0-05&productname=DF1-12S-2.5R26(05)&series=DF1&documenttype=Catalog&lang=en&documentid=D49650_en,,
512,http://www.digikey.com/Photos/Hirose%20Elect%20Photos/DF1-6A1.33.jpg,Interconnect,Connectors,Rectangular Connectors,DF1-6A1.33,IDC PROTECTOR 6POS 24AWG,"HIROSE ELECTRIC CO., LTD.",Bag,Lead time,16 Weeks,,100,100,,"{""Accessory Type"":"" Cap (Cover)"","" Number of Positions"":"" 6"","" For Use With/Related Products"":"" DF1 Series"","" Features"":"" 24 AWG"","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 100"","" Other Names"":"" 541-0081-9-00""}",Yes,EAR99,85367000,https://www.hirose.com/product/document?clcode=CL0541-0068-0-05&productname=DF1-12S-2.5R26(05)&series=DF1&documenttype=Catalog&lang=en&documentid=D49650_en,,
513,http://www.digikey.com/Photos/Hirose%20Elect%20Photos/DF1-2A1.33.jpg,Interconnect,Connectors,Rectangular Connectors,DF1-2A1.33,IDC PROTECTOR 2POS 24AWG,"HIROSE ELECTRIC CO., LTD.",Bag,Lead time,16 Weeks,,100,100,,"{""Accessory Type"":"" Cap (Cover)"","" Number of Positions"":"" 2"","" For Use With/Related Products"":"" DF1 Series"","" Features"":"" 24 AWG"","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 100"","" Other Names"":"" 541-0077-1-00""}",Yes,EAR99,85367000,https://www.hirose.com/product/document?clcode=CL0541-0068-0-05&productname=DF1-12S-2.5R26(05)&series=DF1&documenttype=Catalog&lang=en&documentid=D49650_en,,
514,http://www.digikey.com/photos/Hirose%20Elect%20Photos/DF1E-6RS^P-2.5.jpg,Interconnect,Connectors,Rectangular Connectors,DF1E-6RS/P-2.5,CONN RETAINER 6POS 2.5MM,"HIROSE ELECTRIC CO., LTD.",Bag,Lead time,16 Weeks,,100,100,,"{""Accessory Type"":"" Retainer Clip"","" Number of Positions"":"" 6"","" For Use With/Related Products"":"" DF1E Series"","" Features"":"" -"","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 100"","" Other Names"":"" *DF1E-6RS/P-25""}",Yes,EAR99,85367000,,,DF1B and DF1E Series
