Sr. no,Product Photo,Group Category,Product Category,Product Sub-Category,Manufacturer Part No,Short Description ,Manufacturer Name,Available packaging,Stock Status,Lead Time,Qty Min,Qty Multiple,Price,Technical Specification,ROHS,ECCM,HSCode,Datasheet Link,COO,Series
853,https://www.digikey.com/Renders/Knowles%20Syfer/0805-E01-E03-E07-SM-EMI.jpg,RF & Microwave,Filters,Feed Through Capacitors,0805J0500223MXTE01,CAP FEEDTHRU 0.022UF 50V 0805,KNOWLES PRECISION DEVICES,Tape and Reel,Lead time,12 Weeks,"3,000","3,000",,"{""Capacitance"":"" 0022F"","" Tolerance"":"" 20%"","" Voltage - Rated"":"" 50V"","" Current"":"" 300mA"","" DC Resistance (DCR) (Max)"":"" -"","" Operating Temperature"":"" -55C ~ 125C"","" Insertion Loss"":"" 43dB @ 100MHz"","" Temperature Coefficient"":"" X7R"","" Ratings"":"" -"","" Mounting Type"":"" Surface Mount"","" Package / Case"":"" 0805 (2012 Metric)"","" Size / Dimension"":"" 0079"" L x 0049"" W (200mm x 125mm)"","" Height (Max)"":"" 0045"" (115mm)"","" Thread Size"":"" -"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 3"",""000"","" Other Names"":"" 1608-1001-2""}",Yes,EAR99,84213990,https://www.knowlescapacitors.com/getattachment/982649d9-f72f-4bee-a557-e7285e5005bc/E01-300mA.aspx,,E01 and E07 SMT EMI Filters
855,https://www.digikey.com/Renders/Knowles%20Syfer/0805-E01-E03-E07-SM-EMI.jpg,RF & Microwave,Filters,Feed Through Capacitors,0805J0500223MXTE01,CAP FEEDTHRU 0.022UF 50V 0805,KNOWLES PRECISION DEVICES,Tape,Lead time,12 Weeks,1,1,,"{""Capacitance"":"" 0022F"","" Tolerance"":"" 20%"","" Voltage - Rated"":"" 50V"","" Current"":"" 300mA"","" DC Resistance (DCR) (Max)"":"" -"","" Operating Temperature"":"" -55C ~ 125C"","" Insertion Loss"":"" 43dB @ 100MHz"","" Temperature Coefficient"":"" X7R"","" Ratings"":"" -"","" Mounting Type"":"" Surface Mount"","" Package / Case"":"" 0805 (2012 Metric)"","" Size / Dimension"":"" 0079"" L x 0049"" W (200mm x 125mm)"","" Height (Max)"":"" 0045"" (115mm)"","" Thread Size"":"" -"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 1"","" Other Names"":"" 1608-1001-1""}",Yes,EAR99,84213990,https://www.knowlescapacitors.com/getattachment/982649d9-f72f-4bee-a557-e7285e5005bc/E01-300mA.aspx,,E01 and E07 SMT EMI Filters
857,https://www.digikey.com/Renders/Knowles%20Syfer/0805-E01-E03-E07-SM-EMI.jpg,RF & Microwave,Filters,Feed Through Capacitors,0805J0500223MXTE01,CAP FEEDTHRU 0.022UF 50V 0805,KNOWLES PRECISION DEVICES,Reel,Lead time,12 Weeks,1,1,,"{""Capacitance"":"" 0022F"","" Tolerance"":"" 20%"","" Voltage - Rated"":"" 50V"","" Current"":"" 300mA"","" DC Resistance (DCR) (Max)"":"" -"","" Operating Temperature"":"" -55C ~ 125C"","" Insertion Loss"":"" 43dB @ 100MHz"","" Temperature Coefficient"":"" X7R"","" Ratings"":"" -"","" Mounting Type"":"" Surface Mount"","" Package / Case"":"" 0805 (2012 Metric)"","" Size / Dimension"":"" 0079"" L x 0049"" W (200mm x 125mm)"","" Height (Max)"":"" 0045"" (115mm)"","" Thread Size"":"" -"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 1"","" Other Names"":"" 1608-1001-3""}",Yes,EAR99,84213990,https://www.knowlescapacitors.com/getattachment/982649d9-f72f-4bee-a557-e7285e5005bc/E01-300mA.aspx,,E01 and E07 SMT EMI Filters
863,https://www.digikey.com/Renders/Knowles%20Syfer/FlexiCap-0805-(2012-Metric)-4-PC-Pad.jpg,RF & Microwave,Filters,Feed Through Capacitors,0805J1000222MXTE01,CAP CER,KNOWLES PRECISION DEVICES,Reel,Lead time,,1,1,,"{""Capacitance"":"" 2200pF"","" Tolerance"":"" 20%"","" Voltage - Rated"":"" 100V"","" Current"":"" 300mA"","" DC Resistance (DCR) (Max)"":"" -"","" Operating Temperature"":"" -55C ~ 125C"","" Insertion Loss"":"" 34dB @ 100MHz"","" Temperature Coefficient"":"" X7R"","" Ratings"":"" -"","" Mounting Type"":"" Surface Mount"","" Package / Case"":"" 0805 (2012 Metric)"","" Size / Dimension"":"" 0079"" L x 0049"" W x 0045"" H (200mm x 125mm x 115mm)"","" Height (Max)"":"" 0045"" (115mm)"","" Thread Size"":"" -"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 1"","" Other Names"":"" 1608-1467-6""}",Yes,EAR99,84213990,https://www.knowlescapacitors.com/getattachment/982649d9-f72f-4bee-a557-e7285e5005bc/E01-300mA.aspx,,
868,,Passive Components,Capacitors,"Trimmers, Variable Capacitors",AM5,CAP TRIMMER 1-5PF 125V SMD,KNOWLES PRECISION DEVICES,Bulk,Lead time,21 Weeks,1,1,,"{""Capacitance Range"":"" 1 ~ 5pF"","" Adjustment Type"":"" Top"","" Voltage - Rated"":"" 125V"","" Dielectric Material"":"" Air"","" Q @ Freq"":"" 5000 @ 100MHz"","" Size / Dimension"":"" 0300"" Dia (762mm)"","" Height - Seated (Max)"":"" 0480"" (1219mm)"","" Operating Temperature"":"" -65C ~ 125C"","" Mounting Type"":"" Surface Mount"","" Features"":"" Sealed"","" Standard Package"":"" 1"","" Other Names"":"" 1674-1080""}",,EAR99,85321000,,,
869,,Passive Components,Capacitors,"Trimmers, Variable Capacitors",AD5,CAP TRIMMER 1-5PF 250V TH,KNOWLES PRECISION DEVICES,Bulk,Lead time,21 Weeks,1,1,,"{""Capacitance Range"":"" 1 ~ 5pF"","" Adjustment Type"":"" Top"","" Voltage - Rated"":"" 250V"","" Dielectric Material"":"" Air"","" Q @ Freq"":"" 5000 @ 100MHz"","" Size / Dimension"":"" 0300"" Dia (762mm)"","" Height - Seated (Max)"":"" 0480"" (1219mm)"","" Operating Temperature"":"" -65C ~ 125C"","" Mounting Type"":"" Through Hole"","" Features"":"" General Purpose"","" Standard Package"":"" 1""}",,EAR99,85321000,,,
870,,Passive Components,Capacitors,"Trimmers, Variable Capacitors",AB5,CAP TRIMMER 1-5PF 250V TH,KNOWLES PRECISION DEVICES,Bulk,Lead time,21 Weeks,1,1,,"{""Capacitance Range"":"" 1 ~ 5pF"","" Adjustment Type"":"" Top"","" Voltage - Rated"":"" 250V"","" Dielectric Material"":"" Air"","" Q @ Freq"":"" 5000 @ 100MHz"","" Size / Dimension"":"" 0300"" Dia (762mm)"","" Height - Seated (Max)"":"" 0480"" (1219mm)"","" Operating Temperature"":"" -65C ~ 125C"","" Mounting Type"":"" Through Hole"","" Features"":"" General Purpose"","" Standard Package"":"" 1""}",,EAR99,85321000,,,
871,https://www.digikey.com/Renders/Knowles%20Syfer/MLCC-1206-Pkg.jpg,RF & Microwave,Filters,Feed Through Capacitors,1206J1000471MCTE01,CAP FEEDTHRU 470PF 20% 100V 1206,KNOWLES PRECISION DEVICES,Tape and Reel,Lead time,12 Weeks,"2,500","2,500",,"{""Capacitance"":"" 470pF"","" Tolerance"":"" 20%"","" Voltage - Rated"":"" 100V"","" Current"":"" 300mA"","" DC Resistance (DCR) (Max)"":"" -"","" Operating Temperature"":"" -55C ~ 125C"","" Insertion Loss"":"" 18dB @ 100MHz"","" Temperature Coefficient"":"" C0G"","" NP0"","" Ratings"":"" -"","" Mounting Type"":"" Surface Mount"","" Package / Case"":"" 1206 (3216 Metric)"","" Size / Dimension"":"" 0126"" L x 0063"" W (320mm x 160mm)"","" Height (Max)"":"" 0051"" (130mm)"","" Thread Size"":"" -"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 2"",""500"","" Other Names"":"" 1608-1040-2""}",Yes,EAR99,84213990,https://www.knowlescapacitors.com/getattachment/982649d9-f72f-4bee-a557-e7285e5005bc/E01-300mA.aspx,,E01 and E07 SMT EMI Filters
872,,Passive Components,Capacitors,"Trimmers, Variable Capacitors",AE10,CAP TRIMMER 1-10PF 250V TH,KNOWLES PRECISION DEVICES,Bulk,Lead time,21 Weeks,1,1,,"{""Capacitance Range"":"" 1 ~ 10pF"","" Adjustment Type"":"" Top"","" Voltage - Rated"":"" 250V"","" Dielectric Material"":"" Air"","" Q @ Freq"":"" 5000 @ 100MHz"","" Size / Dimension"":"" 0300"" Dia (762mm)"","" Height - Seated (Max)"":"" 0480"" (1219mm)"","" Operating Temperature"":"" -65C ~ 125C"","" Mounting Type"":"" Through Hole"","" Features"":"" General Purpose"","" Standard Package"":"" 1""}",,EAR99,85321000,,,
875,https://www.digikey.com/Photos/Johanson-Manufacturing/5201.jpg,Passive Components,Capacitors,"Trimmers, Variable Capacitors",5451,CAP TRIMMER 1-16PF 250V TH,KNOWLES PRECISION DEVICES,Bulk,Lead time,15 Weeks,200,200,,"{""Capacitance Range"":"" 1 ~ 16pF"","" Adjustment Type"":"" Side"","" Voltage - Rated"":"" 250V"","" Dielectric Material"":"" Air"","" Q @ Freq"":"" 3000 @ 100MHz"","" Size / Dimension"":"" 0295"" Dia (749mm)"","" Height - Seated (Max)"":"" -"","" Operating Temperature"":"" -65C ~ 125C"","" Mounting Type"":"" Through Hole"","" Features"":"" Sealed"","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" California Prop 65"":"" "","" Standard Package"":"" 200"","" Other Names"":"" 1956-1007""}",Yes,EAR99,85321000,https://www.knowlescapacitors.com/getattachment/b88b333a-d7fd-4a28-a4c7-71343cada3b2/Johanson-Air-Trimmers,,
876,https://www.digikey.com/Photos/Johanson-Manufacturing/27271-3-009.JPG,Passive Components,Capacitors,"Trimmers, Variable Capacitors",27271-3-009,CAP TRIMMER,KNOWLES PRECISION DEVICES,Bulk,Lead time,15 Weeks,200,200,,"{""Dielectric Material"":"" Sapphire"","" Q @ Freq"":"" 3000 @ 250MHz"","" Size / Dimension"":"" 0140"" Dia (356mm)"","" Height - Seated (Max)"":"" -"","" Operating Temperature"":"" -65C ~ 125C"","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 200"","" Other Names"":"" 1956-1035""}",Yes,EAR99,85321000,https://www.knowlescapacitors.com/getmedia/fae461ef-e086-4f0e-af62-725f9d523a26/Knowles-Trimmers-Catalogue-web,,Giga-Trim Trimmer Capacitors
877,https://www.digikey.com/Photos/Johanson-Manufacturing/9410-0.jpg,Passive Components,Capacitors,"Trimmers, Variable Capacitors",9410-0,CAP TRIMMER 1-4.5PF 250V SMD,KNOWLES PRECISION DEVICES,Bulk,Lead time,15 Weeks,500,500,,"{""Capacitance Range"":"" 1 ~ 45pF"","" Adjustment Type"":"" Top"","" Voltage - Rated"":"" 250V"","" Dielectric Material"":"" -"","" Q @ Freq"":"" 1000 @ 100MHz"","" Size / Dimension"":"" 0225"" Dia (572mm)"","" Height - Seated (Max)"":"" 0060"" (152mm)"","" Operating Temperature"":"" -55C ~ 125C"","" Mounting Type"":"" Surface Mount"","" Features"":"" General Purpose"","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 500"","" Other Names"":"" 1956-1077""}",Yes,EAR99,85321000,https://www.knowlescapacitors.com/getattachment/566753a2-3214-45b2-b2fc-664ddb27a9a8/Thin-Trim,,
878,,Passive Components,Capacitors,"Trimmers, Variable Capacitors",AE5,CAP TRIMMER 1-5PF 250V TH,KNOWLES PRECISION DEVICES,Bulk,Lead time,21 Weeks,1,1,,"{""Capacitance Range"":"" 1 ~ 5pF"","" Adjustment Type"":"" Top"","" Voltage - Rated"":"" 250V"","" Dielectric Material"":"" Air"","" Q @ Freq"":"" 5000 @ 100MHz"","" Size / Dimension"":"" 0300"" Dia (762mm)"","" Height - Seated (Max)"":"" 0480"" (1219mm)"","" Operating Temperature"":"" -65C ~ 125C"","" Mounting Type"":"" Through Hole"","" Features"":"" General Purpose"","" Standard Package"":"" 1""}",,EAR99,85321000,,,
879,,Passive Components,Capacitors,"Trimmers, Variable Capacitors",47273-11R5,CAP TRIMMER SMD,KNOWLES PRECISION DEVICES,Tape and Reel,Lead time,15 Weeks,400,400,,"{""Dielectric Material"":"" Alumina"","" Q @ Freq"":"" 3000 @ 250MHz"","" Size / Dimension"":"" 0150"" Dia (381mm)"","" Height - Seated (Max)"":"" 0330"" (838mm)"","" Operating Temperature"":"" -65C ~ 125C"","" Mounting Type"":"" Surface Mount"","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 400"","" Other Names"":"" 1956-1044-2""}",Yes,EAR99,85321000,https://www.knowlescapacitors.com/getmedia/fae461ef-e086-4f0e-af62-725f9d523a26/Knowles-Trimmers-Catalogue-web,,Giga-Trim Trimmer Capacitors
880,https://www.digikey.com/Renders/Knowles%20NOVACAP/LS-1808(X080).jpg,Passive Components,Capacitors,Ceramic Capacitors,LS1812N222K302NXTM,CAP CER 2200PF 250VAC C0G 1812,KNOWLES PRECISION DEVICES,Tape,Lead time,13 Weeks,1,1,,"{""Capacitance"":"" 2200pF"","" Tolerance"":"" 10%"","" Voltage - Rated"":"" 250VAC"","" Temperature Coefficient"":"" C0G"","" NP0"","" Operating Temperature"":"" -55C ~ 125C"","" Features"":"" -"","" Ratings"":"" X2"","" Y3"","" Applications"":"" Safety"","" Failure Rate"":"" -"","" Mounting Type"":"" Surface Mount"","" MLCC"","" Package / Case"":"" 1812 (4532 Metric)"","" Size / Dimension"":"" 0180"" L x 0125"" W (457mm x 318mm)"","" Height - Seated (Max)"":"" -"","" Thickness (Max)"":"" 0065"" (165mm)"","" Lead Spacing"":"" -"","" Lead Style"":"" -"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 1"","" Other Names"":"" 1763-1229-1""}",,EAR99,85321000,,,
881,"https://www.digikey.com/Renders/Knowles%20Syfer/0805-(2012-Metric)-1,30mm-Tan.jpg",Passive Components,Capacitors,Ceramic Capacitors,080530250224KXT,CAP CER 0.22UF 25V X7R 0805,KNOWLES PRECISION DEVICES,Tape,Lead time,13 Weeks,1,1,,"{""Capacitance"":"" 022F"","" Tolerance"":"" 10%"","" Voltage - Rated"":"" 25V"","" Temperature Coefficient"":"" X7R (2R1)"","" Operating Temperature"":"" -55C ~ 125C"","" Features"":"" Non-Magnetic"","" Soft Termination"","" Ratings"":"" -"","" Applications"":"" Boardflex Sensitive"","" Failure Rate"":"" -"","" Mounting Type"":"" Surface Mount"","" MLCC"","" Package / Case"":"" 0805 (2012 Metric)"","" Size / Dimension"":"" 0079"" L x 0049"" W (200mm x 125mm)"","" Height - Seated (Max)"":"" -"","" Thickness (Max)"":"" 0051"" (130mm)"","" Lead Spacing"":"" -"","" Lead Style"":"" -"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 1"","" Other Names"":"" 1608-1296-1""}",Yes,EAR99,85321000,https://www.knowlescapacitors.com/getattachment/6c03b3e4-49f0-4da1-9eda-f8acf5f7442f/Non-Magnetic,,Non-Magnetic MLCCS
882,"https://www.digikey.com/Renders/Knowles%20Syfer/0805-(2012-Metric)-1,30mm-Tan.jpg",Passive Components,Capacitors,Ceramic Capacitors,080530250224KXT,CAP CER 0.22UF 25V X7R 0805,KNOWLES PRECISION DEVICES,Reel,Lead time,13 Weeks,1,1,,"{""Capacitance"":"" 022F"","" Tolerance"":"" 10%"","" Voltage - Rated"":"" 25V"","" Temperature Coefficient"":"" X7R (2R1)"","" Operating Temperature"":"" -55C ~ 125C"","" Features"":"" Non-Magnetic"","" Soft Termination"","" Ratings"":"" -"","" Applications"":"" Boardflex Sensitive"","" Failure Rate"":"" -"","" Mounting Type"":"" Surface Mount"","" MLCC"","" Package / Case"":"" 0805 (2012 Metric)"","" Size / Dimension"":"" 0079"" L x 0049"" W (200mm x 125mm)"","" Height - Seated (Max)"":"" -"","" Thickness (Max)"":"" 0051"" (130mm)"","" Lead Spacing"":"" -"","" Lead Style"":"" -"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 1"","" Other Names"":"" 1608-1296-6""}",Yes,EAR99,85321000,https://www.knowlescapacitors.com/getattachment/6c03b3e4-49f0-4da1-9eda-f8acf5f7442f/Non-Magnetic,,Non-Magnetic MLCCS
883,"https://www.digikey.com/Renders/Knowles%20Syfer/0603-(1608-Metric)-0,80mm-Tan.jpg",Passive Components,Capacitors,Ceramic Capacitors,0603Y0250104KXR,CAP CER 0.1UF 25V X7R 0603,KNOWLES PRECISION DEVICES,Tape,Lead time,12 Weeks,1,1,,"{""Capacitance"":"" 01F"","" Tolerance"":"" 10%"","" Voltage - Rated"":"" 25V"","" Temperature Coefficient"":"" X7R (2R1)"","" Operating Temperature"":"" -55C ~ 125C"","" Features"":"" Soft Termination"","" High Temperature"","" Ratings"":"" -"","" Applications"":"" High Reliability"","" Boardflex Sensitive"","" Failure Rate"":"" -"","" Mounting Type"":"" Surface Mount"","" MLCC"","" Package / Case"":"" 0603 (1608 Metric)"","" Size / Dimension"":"" 0063"" L x 0031"" W (160mm x 080mm)"","" Height - Seated (Max)"":"" -"","" Thickness (Max)"":"" 0031"" (080mm)"","" Lead Spacing"":"" -"","" Lead Style"":"" -"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 1"","" Other Names"":"" 1608-1487-1""}",Yes,EAR99,85321000,https://www.knowlescapacitors.com/getattachment/2dbfc8bc-e2b3-4b4d-afb1-43b011b9ebe0/High-Std-Voltage.aspx,,
884,https://www.digikey.com/Photos/Johanson-Manufacturing/9814.jpg,Passive Components,Capacitors,"Trimmers, Variable Capacitors",9814,CAP TRIMMER 7-40PF 250V TH,KNOWLES PRECISION DEVICES,Bulk,Lead time,15 Weeks,250,250,,"{""Capacitance Range"":"" 7 ~ 40pF"","" Adjustment Type"":"" Top"","" Voltage - Rated"":"" 250V"","" Dielectric Material"":"" -"","" Q @ Freq"":"" 200 @ 100MHz"","" Size / Dimension"":"" 0270"" Dia (686mm)"","" Height - Seated (Max)"":"" 0110"" (279mm)"","" Operating Temperature"":"" -55C ~ 125C"","" Mounting Type"":"" Through Hole"","" Features"":"" Sealed"","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 250"","" Other Names"":"" 1956-1054""}",Yes,EAR99,85321000,https://www.knowlescapacitors.com/getattachment/c38e65d2-a3db-47aa-86bd-6ad8981e8888/Seal-Trim,,Seal Trim Thin-Trim Capacitors
885,https://www.digikey.com/Photos/Johanson-Manufacturing/47273.jpg,Passive Components,Capacitors,"Trimmers, Variable Capacitors",47273,CAP TRIMMER 0.6-4.5PF 500V SMD,KNOWLES PRECISION DEVICES,Bulk,Lead time,15 Weeks,200,200,,"{""Capacitance Range"":"" 06 ~ 45pF"","" Adjustment Type"":"" Top"","" Voltage - Rated"":"" 500V"","" Dielectric Material"":"" Alumina"","" Q @ Freq"":"" 3000 @ 250MHz"","" Size / Dimension"":"" 0150"" Dia (381mm)"","" Height - Seated (Max)"":"" 0330"" (838mm)"","" Operating Temperature"":"" -65C ~ 125C"","" Mounting Type"":"" Surface Mount"","" Features"":"" General Purpose"","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 200"","" Other Names"":"" 1956-1039""}",Yes,EAR99,85321000,https://www.knowlescapacitors.com/getmedia/fae461ef-e086-4f0e-af62-725f9d523a26/Knowles-Trimmers-Catalogue-web,,Giga-Trim Trimmer Capacitors
886,"https://www.digikey.com/Renders/Knowles%20Dielectric%20Labs/0505-(1313-Metric)-0,79mm-Tan.jpg",Passive Components,Capacitors,Ceramic Capacitors,C11AH1R7C-9UN-X1T,CAP CER 0505,KNOWLES PRECISION DEVICES,Tape and Reel,Lead time,30 Weeks,"3,500","3,500",,"{""Capacitance"":"" 17pF"","" Tolerance"":"" 025pF"","" Voltage - Rated"":"" 250V"","" Temperature Coefficient"":"" P90"","" Operating Temperature"":"" -55C ~ 125C"","" Features"":"" -"","" Ratings"":"" -"","" Applications"":"" RF"","" Microwave"","" High Frequency"","" Failure Rate"":"" -"","" Mounting Type"":"" Surface Mount"","" MLCC"","" Package / Case"":"" 0505 (1313 Metric)"","" Size / Dimension"":"" 0055"" L x 0055"" W (140mm x 140mm)"","" Height - Seated (Max)"":"" -"","" Thickness (Max)"":"" -"","" Lead Spacing"":"" -"","" Lead Style"":"" -"","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 3"",""500"","" Other Names"":"" C11AH1R7C-9UN-X1T-35K""}",Yes,EAR99,85321000,https://www.knowlescapacitors.com/getmedia/c4d82864-bd03-4cf4-b7c9-220115f81d8c/DLI-catalogue_10021-17.aspx,,
887,"https://www.digikey.com/Renders/Knowles%20Syfer/0603-(1608-Metric)-0,80mm-Tan.jpg",Passive Components,Capacitors,Ceramic Capacitors,0603J0160104KXT,CAP CER 0.1UF 16V X7R 0603,KNOWLES PRECISION DEVICES,Tape and Reel,Lead time,12 Weeks,"4,000","4,000",,"{""Capacitance"":"" 01F"","" Tolerance"":"" 10%"","" Voltage - Rated"":"" 16V"","" Temperature Coefficient"":"" X7R (2R1)"","" Operating Temperature"":"" -55C ~ 125C"","" Features"":"" -"","" Ratings"":"" -"","" Applications"":"" General Purpose"","" Failure Rate"":"" -"","" Mounting Type"":"" Surface Mount"","" MLCC"","" Package / Case"":"" 0603 (1608 Metric)"","" Size / Dimension"":"" 0063"" L x 0031"" W (160mm x 080mm)"","" Height - Seated (Max)"":"" -"","" Thickness (Max)"":"" 0031"" (080mm)"","" Lead Spacing"":"" -"","" Lead Style"":"" -"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 4"",""000"","" Other Names"":"" 0603J0160104KXT-ND""}",Yes,EAR99,85321000,https://www.knowlescapacitors.com/getattachment/2dbfc8bc-e2b3-4b4d-afb1-43b011b9ebe0/High-Std-Voltage.aspx,,
888,https://www.digikey.com/photos/Johanson-Manufacturing/9622SL.JPG,Passive Components,Capacitors,"Trimmers, Variable Capacitors",9622SL,CAP TRIMMER 2.5-10PF 250V SMD,KNOWLES PRECISION DEVICES,Bulk,Lead time,15 Weeks,250,250,,"{""Capacitance Range"":"" 25 ~ 10pF"","" Adjustment Type"":"" Top"","" Voltage - Rated"":"" 250V"","" Dielectric Material"":"" -"","" Q @ Freq"":"" 1000 @ 100MHz"","" Size / Dimension"":"" 0180"" Dia (457mm)"","" Height - Seated (Max)"":"" 0085"" (216mm)"","" Operating Temperature"":"" -55C ~ 125C"","" Mounting Type"":"" Surface Mount"","" Features"":"" Sealed"","" RoHS Status"":"" RoHS non-compliant"","" Moisture Sensitivity Level (MSL)"":"" Not Applicable"","" Standard Package"":"" 250"","" Other Names"":"" 1956-1052""}",No,EAR99,85321000,https://www.knowlescapacitors.com/getattachment/c38e65d2-a3db-47aa-86bd-6ad8981e8888/Seal-Trim,,Seal Trim Thin-Trim Capacitors
889,"https://www.digikey.com/Renders/Knowles%20Syfer/0603-(1608-Metric)-0,80mm-Tan.jpg",Passive Components,Capacitors,Ceramic Capacitors,0603Y0250104KXR,CAP CER 0.1UF 25V X7R 0603,KNOWLES PRECISION DEVICES,Tape and Reel,Lead time,12 Weeks,"16,000","16,000",,"{""Capacitance"":"" 01F"","" Tolerance"":"" 10%"","" Voltage - Rated"":"" 25V"","" Temperature Coefficient"":"" X7R (2R1)"","" Operating Temperature"":"" -55C ~ 125C"","" Features"":"" Soft Termination"","" High Temperature"","" Ratings"":"" -"","" Applications"":"" High Reliability"","" Boardflex Sensitive"","" Failure Rate"":"" -"","" Mounting Type"":"" Surface Mount"","" MLCC"","" Package / Case"":"" 0603 (1608 Metric)"","" Size / Dimension"":"" 0063"" L x 0031"" W (160mm x 080mm)"","" Height - Seated (Max)"":"" -"","" Thickness (Max)"":"" 0031"" (080mm)"","" Lead Spacing"":"" -"","" Lead Style"":"" -"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 16"",""000"","" Other Names"":"" 0603Y0250104KXR-ND""}",Yes,EAR99,85321000,https://www.knowlescapacitors.com/getattachment/2dbfc8bc-e2b3-4b4d-afb1-43b011b9ebe0/High-Std-Voltage.aspx,,
890,"https://www.digikey.com/Renders/Knowles%20Dielectric%20Labs/0505-(1313-Metric)-0,79mm-Tan.jpg",Passive Components,Capacitors,Ceramic Capacitors,C11AH1R8C-9ZN-X1T,CAP CER 0505,KNOWLES PRECISION DEVICES,Tape and Reel,Lead time,30 Weeks,"3,500","3,500",,"{""Capacitance"":"" 18pF"","" Tolerance"":"" 025pF"","" Voltage - Rated"":"" 250V"","" Temperature Coefficient"":"" P90"","" Operating Temperature"":"" -55C ~ 125C"","" Features"":"" -"","" Ratings"":"" -"","" Applications"":"" RF"","" Microwave"","" High Frequency"","" Failure Rate"":"" -"","" Mounting Type"":"" Surface Mount"","" MLCC"","" Package / Case"":"" 0505 (1313 Metric)"","" Size / Dimension"":"" 0055"" L x 0055"" W (140mm x 140mm)"","" Height - Seated (Max)"":"" -"","" Thickness (Max)"":"" -"","" Lead Spacing"":"" -"","" Lead Style"":"" -"","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 3"",""500"","" Other Names"":"" C11AH1R8C-9ZN-X1T-35K""}",Yes,EAR99,85321000,https://www.knowlescapacitors.com/getmedia/c4d82864-bd03-4cf4-b7c9-220115f81d8c/DLI-catalogue_10021-17.aspx,,
891,"https://www.digikey.com/Renders/Knowles%20Dielectric%20Labs/0505-(1313-Metric)-0,79mm-Tan.jpg",Passive Components,Capacitors,Ceramic Capacitors,C11AH1R9C-9UN-X1T,CAP CER 0505,KNOWLES PRECISION DEVICES,Tape and Reel,Lead time,30 Weeks,"3,500","3,500",,"{""Capacitance"":"" 19pF"","" Tolerance"":"" 025pF"","" Voltage - Rated"":"" 250V"","" Temperature Coefficient"":"" P90"","" Operating Temperature"":"" -55C ~ 125C"","" Features"":"" -"","" Ratings"":"" -"","" Applications"":"" RF"","" Microwave"","" High Frequency"","" Failure Rate"":"" -"","" Mounting Type"":"" Surface Mount"","" MLCC"","" Package / Case"":"" 0505 (1313 Metric)"","" Size / Dimension"":"" 0055"" L x 0055"" W (140mm x 140mm)"","" Height - Seated (Max)"":"" -"","" Thickness (Max)"":"" -"","" Lead Spacing"":"" -"","" Lead Style"":"" -"","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 3"",""500"","" Other Names"":"" C11AH1R9C-9UN-X1T-35K""}",Yes,EAR99,85321000,https://www.knowlescapacitors.com/getmedia/c4d82864-bd03-4cf4-b7c9-220115f81d8c/DLI-catalogue_10021-17.aspx,,
