Sr. no,Product Photo,Group Category,Product Category,Product Sub-Category,Manufacturer Part No,Short Description ,Manufacturer Name,Available packaging,Stock Status,Lead Time,Quantity Available,Qty Min,Qty Multiple,Price,Technical Specification,ROHS,ECCM,HSCode,Datasheet Link,COO,Series
97,www.digikey.com/Photos/Conec%20Photos/43-10052.jpg,INTERCONNECT,Cable Assemblies,Circular Cable Assemblies,43-10052,CBL FMALE TO WIRE LEAD 5P 6.56,CONEC,Bag,Lead time,11 Weeks,,1,1,,"{""1st Connector Type"":"" Plug"","" 1st Connector Gender"":"" Plug"","" 1st Connector Number of Positions"":"" Plug"","" 1st Connector Number of Positions Loaded"":"" Plug"","" 1st Connector Shell Size - Insert"":"" Plug"","" 1st Connector Orientation"":"" Plug"","" 1st Connector Mounting Type"":"" Plug"","" 2nd Connector Type"":"" Plug"","" 2nd Connector Gender"":"" Plug"","" 2nd Connector Number of Positions"":"" Plug"","" 2nd Connector Number of Positions Loaded"":"" Plug"","" 2nd Connector Shell Size - Insert"":"" Plug"","" 2nd Connector Orientation"":"" Plug"","" 2nd Connector Mounting Type"":"" Plug"","" Length"":"" Plug"","" Assembly Configuration"":"" Plug"","" Cable Type"":"" Plug"","" Cable Material"":"" Plug"","" Color"":"" Plug"","" Shielding"":"" Plug"","" Ingress Protection"":"" Plug"","" Usage"":"" Plug"","" RoHS Status"":"" Plug"","" Moisture Sensitivity Level (MSL)"":"" Plug"","" Standard Package"":"" Plug"","" Other Names"":"" Plug""}",Yes,EAR99,85444999,https://conec.com/catalog/en/download/download/drawing/?sku=43-10052,,
98,www.digikey.com/Photos/Conec%20Photos/160X10419X.JPG,INTERCONNECT,"Connectors, Interconnects","D-Sub, D-Shaped Connectors - Accessories",160X10449X,PLASTIC DUSTCAP FOR ALL D-SUBMIN,CONEC,Bulk,Lead time,10 Weeks,,100,100,,"{""Accessory Type"":"" Cap (Cover)"","" Dust"","" For Use With/Related Products"":"" Cap (Cover)"","" Dust"","" Features"":"" Cap (Cover)"","" Dust"","" Number of Positions"":"" Cap (Cover)"","" Dust"","" RoHS Status"":"" Cap (Cover)"","" Dust"","" Moisture Sensitivity Level (MSL)"":"" Cap (Cover)"","" Dust"","" Standard Package"":"" Cap (Cover)"","" Dust"","" Other Names"":"" Cap (Cover)"","" Dust""}",Yes,EAR99,85366990,https://conec.com/catalog/en/download/download/drawing/?sku=160X10449X,,
99,www.digikey.com/photos/Conec%20Photos/163X10059X.jpg,INTERCONNECT,"Connectors, Interconnects","D-Sub, D-Shaped Connectors - Housings",163X10059X,CONN D-SUB HOUSING PLUG 50POS,CONEC,Tray,Lead time,10 Weeks,,40,40,,"{""Connector Style"":"" D-Sub"","" Connector Type"":"" D-Sub"","" Number of Positions"":"" D-Sub"","" Number of Rows"":"" D-Sub"","" Shell Size"","" Connector Layout"":"" D-Sub"","" Contact Type"":"" D-Sub"","" Mounting Type"":"" D-Sub"","" Flange Feature"":"" D-Sub"","" Features"":"" D-Sub"","" Shell Material"","" Finish"":"" D-Sub"","" Shell Finish Thickness"":"" D-Sub"","" Ingress Protection"":"" D-Sub"","" Operating Temperature"":"" D-Sub"","" Mating Cycles"":"" D-Sub"","" Dielectric Material"":"" D-Sub"","" Color"":"" D-Sub"","" Note"":"" D-Sub"","" RoHS Status"":"" D-Sub"","" Moisture Sensitivity Level (MSL)"":"" D-Sub"","" Standard Package"":"" D-Sub"","" Other Names"":"" D-Sub""}",Yes,EAR99,85366990,https://conec.com/catalog/en/download/download/drawing/?sku=163X10019X,,
100,www.digikey.com/photos/Conec%20Photos/164X11949X.jpg,INTERCONNECT,"Connectors, Interconnects","D-Sub, D-Shaped Connectors - Housings",164X11949X,CONN D-SUB HD HOUSING RCPT 15POS,CONEC,Tray,Lead time,10 Weeks,,50,50,,"{""Connector Style"":"" D-Sub"","" High Density"","" Connector Type"":"" D-Sub"","" High Density"","" Number of Positions"":"" D-Sub"","" High Density"","" Number of Rows"":"" D-Sub"","" High Density"","" Shell Size"","" Connector Layout"":"" D-Sub"","" High Density"","" Contact Type"":"" D-Sub"","" High Density"","" Mounting Type"":"" D-Sub"","" High Density"","" Flange Feature"":"" D-Sub"","" High Density"","" Features"":"" D-Sub"","" High Density"","" Shell Material"","" Finish"":"" D-Sub"","" High Density"","" Shell Finish Thickness"":"" D-Sub"","" High Density"","" Ingress Protection"":"" D-Sub"","" High Density"","" Operating Temperature"":"" D-Sub"","" High Density"","" Mating Cycles"":"" D-Sub"","" High Density"","" Dielectric Material"":"" D-Sub"","" High Density"","" Color"":"" D-Sub"","" High Density"","" Note"":"" D-Sub"","" High Density"","" RoHS Status"":"" D-Sub"","" High Density"","" Moisture Sensitivity Level (MSL)"":"" D-Sub"","" High Density"","" Standard Package"":"" D-Sub"","" High Density"","" Other Names"":"" D-Sub"","" High Density""}",Yes,EAR99,85366990,https://conec.com/catalog/en/download/download/drawing/?sku=164X11949X,,
101,www.digikey.com/photos/Conec%20Photos/164X11959X.jpg,INTERCONNECT,"Connectors, Interconnects","D-Sub, D-Shaped Connectors - Housings",164X11959X,CONN D-SUB HD HOUSING RCPT 26POS,CONEC,Tray,Lead time,10 Weeks,,50,50,,"{""Connector Style"":"" D-Sub"","" High Density"","" Connector Type"":"" D-Sub"","" High Density"","" Number of Positions"":"" D-Sub"","" High Density"","" Number of Rows"":"" D-Sub"","" High Density"","" Shell Size"","" Connector Layout"":"" D-Sub"","" High Density"","" Contact Type"":"" D-Sub"","" High Density"","" Mounting Type"":"" D-Sub"","" High Density"","" Flange Feature"":"" D-Sub"","" High Density"","" Features"":"" D-Sub"","" High Density"","" Shell Material"","" Finish"":"" D-Sub"","" High Density"","" Shell Finish Thickness"":"" D-Sub"","" High Density"","" Ingress Protection"":"" D-Sub"","" High Density"","" Operating Temperature"":"" D-Sub"","" High Density"","" Mating Cycles"":"" D-Sub"","" High Density"","" Dielectric Material"":"" D-Sub"","" High Density"","" Color"":"" D-Sub"","" High Density"","" Note"":"" D-Sub"","" High Density"","" RoHS Status"":"" D-Sub"","" High Density"","" Moisture Sensitivity Level (MSL)"":"" D-Sub"","" High Density"","" Standard Package"":"" D-Sub"","" High Density"","" Other Names"":"" D-Sub"","" High Density""}",Yes,EAR99,85366990,https://conec.com/catalog/en/download/download/drawing/?sku=164X11949X,,
102,www.digikey.com/photos/Conec%20Photos/164X11969X.jpg,INTERCONNECT,"Connectors, Interconnects","D-Sub, D-Shaped Connectors - Housings",164X11969X,CONN D-SUB HD HOUSING RCPT 44POS,CONEC,Tray,Lead time,10 Weeks,,50,50,,"{""Connector Style"":"" D-Sub"","" High Density"","" Connector Type"":"" D-Sub"","" High Density"","" Number of Positions"":"" D-Sub"","" High Density"","" Number of Rows"":"" D-Sub"","" High Density"","" Shell Size"","" Connector Layout"":"" D-Sub"","" High Density"","" Contact Type"":"" D-Sub"","" High Density"","" Mounting Type"":"" D-Sub"","" High Density"","" Flange Feature"":"" D-Sub"","" High Density"","" Features"":"" D-Sub"","" High Density"","" Shell Material"","" Finish"":"" D-Sub"","" High Density"","" Shell Finish Thickness"":"" D-Sub"","" High Density"","" Ingress Protection"":"" D-Sub"","" High Density"","" Operating Temperature"":"" D-Sub"","" High Density"","" Mating Cycles"":"" D-Sub"","" High Density"","" Dielectric Material"":"" D-Sub"","" High Density"","" Color"":"" D-Sub"","" High Density"","" Note"":"" D-Sub"","" High Density"","" RoHS Status"":"" D-Sub"","" High Density"","" Moisture Sensitivity Level (MSL)"":"" D-Sub"","" High Density"","" Standard Package"":"" D-Sub"","" High Density"","" Other Names"":"" D-Sub"","" High Density""}",Yes,EAR99,85366990,https://conec.com/catalog/en/download/download/drawing/?sku=164X11949X,,
103,www.digikey.com/Photos/Conec%20Photos/161A13429X.JPG,INTERCONNECT,"Connectors, Interconnects","D-Sub, D-Shaped Connectors - Contacts",161A13429X,CONN D-SUB PIN 24-28AWG CRIMP,CONEC,Tape and Reel,Lead time,10 Weeks,,500,500,,"{""Type"":"" Signal"","" Contact Type"":"" Signal"","" Contact Form"":"" Signal"","" Wire Gauge"":"" Signal"","" Contact Termination"":"" Signal"","" Contact Material"":"" Signal"","" Contact Finish"":"" Signal"","" Contact Finish Thickness"":"" Signal"","" Termination Finish"":"" Signal"","" Termination Finish Thickness"":"" Signal"","" Contact Size"":"" Signal"","" Features"":"" Signal"","" RoHS Status"":"" Signal"","" Moisture Sensitivity Level (MSL)"":"" Signal"","" Standard Package"":"" Signal"","" Other Names"":"" Signal""}",Yes,EAR99,85366990,,,
104,www.digikey.com/Photos/Conec%20Photos/161A13429X.JPG,INTERCONNECT,"Connectors, Interconnects","D-Sub, D-Shaped Connectors - Contacts",161A13429X,CONN D-SUB PIN 24-28AWG CRIMP,CONEC,Tape,Lead time,10 Weeks,,1,1,,"{""Type"":"" Signal"","" Contact Type"":"" Signal"","" Contact Form"":"" Signal"","" Wire Gauge"":"" Signal"","" Contact Termination"":"" Signal"","" Contact Material"":"" Signal"","" Contact Finish"":"" Signal"","" Contact Finish Thickness"":"" Signal"","" Termination Finish"":"" Signal"","" Termination Finish Thickness"":"" Signal"","" Contact Size"":"" Signal"","" Features"":"" Signal"","" RoHS Status"":"" Signal"","" Moisture Sensitivity Level (MSL)"":"" Signal"","" Standard Package"":"" Signal"","" Other Names"":"" Signal""}",Yes,EAR99,85366990,,,
105,www.digikey.com/photos/Conec%20Photos/165X10179XE.jpg,INTERCONNECT,"Connectors, Interconnects","D-Sub, D-Shaped Connectors - Backshells, Hoods",165X10179XE,CONN BACKSHELL 50POS 180DEG BLK,CONEC,Bulk,Lead time,11 Weeks,,30,30,,"{""Accessory Type"":"" Two Piece Backshell"","" Number of Positions"":"" Two Piece Backshell"","" Cable Type"":"" Two Piece Backshell"","" Cable Exit"":"" Two Piece Backshell"","" Shielding"":"" Two Piece Backshell"","" Material"":"" Two Piece Backshell"","" Plating"":"" Two Piece Backshell"","" Hardware"":"" Two Piece Backshell"","" Features"":"" Two Piece Backshell"","" Color"":"" Two Piece Backshell"","" RoHS Status"":"" Two Piece Backshell"","" Moisture Sensitivity Level (MSL)"":"" Two Piece Backshell"","" Standard Package"":"" Two Piece Backshell"","" Other Names"":"" Two Piece Backshell""}",Yes,EAR99,85366990,,,
106,www.digikey.com/photos/Conec%20Photos/165X17349X.jpg,INTERCONNECT,"Connectors, Interconnects","D-Sub, D-Shaped Connectors - Backshells, Hoods",165X17349X,CONN BACKSHELL 50POS 180DEG SHLD,CONEC,Bulk,Lead time,11 Weeks,,40,40,,"{""Accessory Type"":"" Two Piece Backshell"","" Number of Positions"":"" Two Piece Backshell"","" Cable Type"":"" Two Piece Backshell"","" Cable Exit"":"" Two Piece Backshell"","" Shielding"":"" Two Piece Backshell"","" Material"":"" Two Piece Backshell"","" Plating"":"" Two Piece Backshell"","" Hardware"":"" Two Piece Backshell"","" Features"":"" Two Piece Backshell"","" Color"":"" Two Piece Backshell"","" RoHS Status"":"" Two Piece Backshell"","" Moisture Sensitivity Level (MSL)"":"" Two Piece Backshell"","" Standard Package"":"" Two Piece Backshell"","" Other Names"":"" Two Piece Backshell""}",Yes,EAR99,85366990,,,
107,www.digikey.com/photos/Conec%20Photos/17-101494.jpg,INTERCONNECT,"Connectors, Interconnects",Modular Connectors - Adapters,17-101494,CONN MOD COUPLER 8P8C TO 8P8C,CONEC,Bag,Lead time,10 Weeks,,1,1,,"{""Convert From (Adapter End)"":"" Jack"","" 8p8c (RJ45)"","" Convert To (Adapter End)"":"" Jack"","" 8p8c (RJ45)"","" Type"":"" Jack"","" 8p8c (RJ45)"","" Features"":"" Jack"","" 8p8c (RJ45)"","" Ingress Protection"":"" Jack"","" 8p8c (RJ45)"","" Mounting Type"":"" Jack"","" 8p8c (RJ45)"","" Mounting Feature"":"" Jack"","" 8p8c (RJ45)"","" Ratings"":"" Jack"","" 8p8c (RJ45)"","" Shielding"":"" Jack"","" 8p8c (RJ45)"","" Shell Material"","" Finish"":"" Jack"","" 8p8c (RJ45)"","" Contact Finish"":"" Jack"","" 8p8c (RJ45)"","" Contact Finish Thickness"":"" Jack"","" 8p8c (RJ45)"","" Contact Material"":"" Jack"","" 8p8c (RJ45)"","" Housing Material"":"" Jack"","" 8p8c (RJ45)"","" Shield Material"":"" Jack"","" 8p8c (RJ45)"","" Operating Temperature"":"" Jack"","" 8p8c (RJ45)"","" RoHS Status"":"" Jack"","" 8p8c (RJ45)"","" Moisture Sensitivity Level (MSL)"":"" Jack"","" 8p8c (RJ45)"","" Standard Package"":"" Jack"","" 8p8c (RJ45)"","" Other Names"":"" Jack"","" 8p8c (RJ45)""}",Yes,EAR99,85366990,https://conec.com/catalog/en/download/download/drawing/?sku=17-101494,,RJ45 Connectors
108,www.digikey.com/Photos/Conec%20Photos/17-110214.jpg,INTERCONNECT,"Connectors, Interconnects",Modular Connectors - Adapters,17-110214,COUPLER IP67 CAT5E RJ45,CONEC,Bag,Lead time,10 Weeks,,10,10,,"{""Convert From (Adapter End)"":"" Jack"","" 8p8c (RJ45)"","" Convert To (Adapter End)"":"" Jack"","" 8p8c (RJ45)"","" Type"":"" Jack"","" 8p8c (RJ45)"","" Features"":"" Jack"","" 8p8c (RJ45)"","" Ingress Protection"":"" Jack"","" 8p8c (RJ45)"","" Mounting Type"":"" Jack"","" 8p8c (RJ45)"","" Mounting Feature"":"" Jack"","" 8p8c (RJ45)"","" Ratings"":"" Jack"","" 8p8c (RJ45)"","" Shielding"":"" Jack"","" 8p8c (RJ45)"","" Shell Material"","" Finish"":"" Jack"","" 8p8c (RJ45)"","" Contact Finish"":"" Jack"","" 8p8c (RJ45)"","" Contact Finish Thickness"":"" Jack"","" 8p8c (RJ45)"","" Contact Material"":"" Jack"","" 8p8c (RJ45)"","" Housing Material"":"" Jack"","" 8p8c (RJ45)"","" Shield Material"":"" Jack"","" 8p8c (RJ45)"","" Operating Temperature"":"" Jack"","" 8p8c (RJ45)"","" RoHS Status"":"" Jack"","" 8p8c (RJ45)"","" Moisture Sensitivity Level (MSL)"":"" Jack"","" 8p8c (RJ45)"","" Standard Package"":"" Jack"","" 8p8c (RJ45)"","" Other Names"":"" Jack"","" 8p8c (RJ45)""}",Yes,EAR99,85366990,https://conec.com/catalog/en/download/download/drawing/?sku=17-110214,,
109,www.digikey.com/photos/Conec%20Photos/165X13129X.jpg,INTERCONNECT,"Connectors, Interconnects","D-Sub, D-Shaped Connectors - Accessories",165X13129X,CONN CAP DSUB9 FOR PLUG,CONEC,Bulk,Lead time,11 Weeks,,50,50,,"{""Accessory Type"":"" Cap (Cover)"","" Screen"","" For Use With/Related Products"":"" Cap (Cover)"","" Screen"","" Features"":"" Cap (Cover)"","" Screen"","" Number of Positions"":"" Cap (Cover)"","" Screen"","" RoHS Status"":"" Cap (Cover)"","" Screen"","" Moisture Sensitivity Level (MSL)"":"" Cap (Cover)"","" Screen"","" Standard Package"":"" Cap (Cover)"","" Screen"","" Other Names"":"" Cap (Cover)"","" Screen""}",Yes,EAR99,85366990,https://conec.com/catalog/en/download/download/drawing/?sku=165X13129X,,
110,www.digikey.com/photos/Conec%20Photos/320X10549X.jpg,INTERCONNECT,"Connectors, Interconnects","D-Sub, D-Shaped Connectors - Adapters",320X10549X,DSUB GENDER CHANGER DB25M DB25M,CONEC,Tray,Lead time,16 Weeks,,50,50,,"{""Connector Style"":"" Gender Changer"","" Convert To (Adapter End)"":"" Gender Changer"","" Convert From (Adapter End)"":"" Gender Changer"","" Number of Rows"":"" Gender Changer"","" Mounting Type"":"" Gender Changer"","" Features"":"" Gender Changer"","" Shielding"":"" Gender Changer"","" Shell Material"","" Finish"":"" Gender Changer"","" Contact Finish"":"" Gender Changer"","" Contact Finish Thickness"":"" Gender Changer"","" Ingress Protection"":"" Gender Changer"","" Material Flammability Rating"":"" Gender Changer"","" Includes"":"" Gender Changer"","" Voltage Rating"":"" Gender Changer"","" Current Rating (Amps)"":"" Gender Changer"","" Housing Color"":"" Gender Changer"","" Operating Temperature"":"" Gender Changer"","" RoHS Status"":"" Gender Changer"","" Moisture Sensitivity Level (MSL)"":"" Gender Changer"","" Standard Package"":"" Gender Changer"","" Other Names"":"" Gender Changer""}",Yes,EAR99,85366990,,,
111,www.digikey.com/Photos/Conec%20Photos/163X10199X.JPG,INTERCONNECT,"Connectors, Interconnects","D-Sub, D-Shaped Connectors - Housings",163X10199X,CONN D-SUB HD HOUSING PLUG 62POS,CONEC,Bulk,Lead time,10 Weeks,,50,50,,"{""Connector Style"":"" D-Sub"","" High Density"","" Connector Type"":"" D-Sub"","" High Density"","" Number of Positions"":"" D-Sub"","" High Density"","" Number of Rows"":"" D-Sub"","" High Density"","" Shell Size"","" Connector Layout"":"" D-Sub"","" High Density"","" Contact Type"":"" D-Sub"","" High Density"","" Mounting Type"":"" D-Sub"","" High Density"","" Flange Feature"":"" D-Sub"","" High Density"","" Features"":"" D-Sub"","" High Density"","" Shell Material"","" Finish"":"" D-Sub"","" High Density"","" Shell Finish Thickness"":"" D-Sub"","" High Density"","" Ingress Protection"":"" D-Sub"","" High Density"","" Operating Temperature"":"" D-Sub"","" High Density"","" Mating Cycles"":"" D-Sub"","" High Density"","" Dielectric Material"":"" D-Sub"","" High Density"","" Color"":"" D-Sub"","" High Density"","" Note"":"" D-Sub"","" High Density"","" RoHS Status"":"" D-Sub"","" High Density"","" Moisture Sensitivity Level (MSL)"":"" D-Sub"","" High Density"","" Standard Package"":"" D-Sub"","" High Density"","" Other Names"":"" D-Sub"","" High Density""}",Yes,EAR99,85366990,https://conec.com/catalog/en/download/download/drawing/?sku=163X10199X,,
112,www.digikey.com/Photos/Conec%20Photos/163X10209X.JPG,INTERCONNECT,"Connectors, Interconnects","D-Sub, D-Shaped Connectors - Housings",163X10209X,CONN D-SUB HD HOUSING PLUG 78POS,CONEC,Bulk,Lead time,10 Weeks,,40,40,,"{""Connector Style"":"" D-Sub"","" High Density"","" Connector Type"":"" D-Sub"","" High Density"","" Number of Positions"":"" D-Sub"","" High Density"","" Number of Rows"":"" D-Sub"","" High Density"","" Shell Size"","" Connector Layout"":"" D-Sub"","" High Density"","" Contact Type"":"" D-Sub"","" High Density"","" Mounting Type"":"" D-Sub"","" High Density"","" Flange Feature"":"" D-Sub"","" High Density"","" Features"":"" D-Sub"","" High Density"","" Shell Material"","" Finish"":"" D-Sub"","" High Density"","" Shell Finish Thickness"":"" D-Sub"","" High Density"","" Ingress Protection"":"" D-Sub"","" High Density"","" Operating Temperature"":"" D-Sub"","" High Density"","" Mating Cycles"":"" D-Sub"","" High Density"","" Dielectric Material"":"" D-Sub"","" High Density"","" Color"":"" D-Sub"","" High Density"","" Note"":"" D-Sub"","" High Density"","" RoHS Status"":"" D-Sub"","" High Density"","" Moisture Sensitivity Level (MSL)"":"" D-Sub"","" High Density"","" Standard Package"":"" D-Sub"","" High Density"","" Other Names"":"" D-Sub"","" High Density""}",Yes,EAR99,85366990,https://conec.com/catalog/en/download/download/drawing/?sku=163X10209X,,
113,www.digikey.com/Photos/Conec%20Photos/600X51109X.jpg,INTERCONNECT,"Connectors, Interconnects","D-Sub, D-Shaped Connectors - Backshells, Hoods",600X51109X,CONN BACKSHELL 9POS 180DEG SHLD,CONEC,Box,Lead time,16 Weeks,,1,1,,"{""Accessory Type"":"" Two Piece Backshell"","" Number of Positions"":"" Two Piece Backshell"","" Cable Type"":"" Two Piece Backshell"","" Cable Exit"":"" Two Piece Backshell"","" Shielding"":"" Two Piece Backshell"","" Material"":"" Two Piece Backshell"","" Plating"":"" Two Piece Backshell"","" Hardware"":"" Two Piece Backshell"","" Features"":"" Two Piece Backshell"","" Color"":"" Two Piece Backshell"","" RoHS Status"":"" Two Piece Backshell"","" Moisture Sensitivity Level (MSL)"":"" Two Piece Backshell"","" Standard Package"":"" Two Piece Backshell"","" Other Names"":"" Two Piece Backshell""}",Yes,EAR99,85366990,https://conec.com/catalog/en/download/download/drawing/?sku=600X51109X,,
114,www.digikey.com/Photos/Conec%20Photos/MFG_165X14449X.jpg,INTERCONNECT,"Connectors, Interconnects","D-Sub, D-Shaped Connectors - Backshells, Hoods",165X14449X,50 POS HOOD NEW TYPE,CONEC,Box,Lead time,11 Weeks,,1,1,,"{""Accessory Type"":"" Two Piece Backshell"","" Number of Positions"":"" Two Piece Backshell"","" Cable Type"":"" Two Piece Backshell"","" Cable Exit"":"" Two Piece Backshell"","" Shielding"":"" Two Piece Backshell"","" Material"":"" Two Piece Backshell"","" Plating"":"" Two Piece Backshell"","" Hardware"":"" Two Piece Backshell"","" Features"":"" Two Piece Backshell"","" Color"":"" Two Piece Backshell"","" RoHS Status"":"" Two Piece Backshell"","" Moisture Sensitivity Level (MSL)"":"" Two Piece Backshell"","" Standard Package"":"" Two Piece Backshell"","" Other Names"":"" Two Piece Backshell""}",Yes,EAR99,85366990,https://conec.com/catalog/en/download/download/drawing/?sku=165X14429X,,
115,www.digikey.com/Photos/Conec%20Photos/16-002190E.jpg,INTERCONNECT,"Connectors, Interconnects","D-Sub, D-Shaped Connectors - Accessories",16-002190E,LOCKING KIT,CONEC,Bag,Lead time,10 Weeks,,1,1,,"{""Accessory Type"":"" Locking Kit"","" For Use With/Related Products"":"" Locking Kit"","" Features"":"" Locking Kit"","" Number of Positions"":"" Locking Kit"","" RoHS Status"":"" Locking Kit"","" Moisture Sensitivity Level (MSL)"":"" Locking Kit"","" Standard Package"":"" Locking Kit"","" Other Names"":"" Locking Kit""}",Yes,EAR99,85366990,,,
116,www.digikey.com/Photos/Conec%20Photos/164A03399X.JPG,INTERCONNECT,"Connectors, Interconnects","D-Sub, D-Shaped Connectors - Adapters",164A03399X,CONN DSUB ADAPTER DB15F DB15M,CONEC,Box,Lead time,10 Weeks,,40,40,,"{""Connector Style"":"" Connector Saver"","" Convert To (Adapter End)"":"" Connector Saver"","" Convert From (Adapter End)"":"" Connector Saver"","" Number of Rows"":"" Connector Saver"","" Mounting Type"":"" Connector Saver"","" Features"":"" Connector Saver"","" Shielding"":"" Connector Saver"","" Shell Material"","" Finish"":"" Connector Saver"","" Contact Finish"":"" Connector Saver"","" Contact Finish Thickness"":"" Connector Saver"","" Ingress Protection"":"" Connector Saver"","" Material Flammability Rating"":"" Connector Saver"","" Includes"":"" Connector Saver"","" Voltage Rating"":"" Connector Saver"","" Current Rating (Amps)"":"" Connector Saver"","" Housing Color"":"" Connector Saver"","" Operating Temperature"":"" Connector Saver"","" RoHS Status"":"" Connector Saver"","" Moisture Sensitivity Level (MSL)"":"" Connector Saver"","" Standard Package"":"" Connector Saver"","" Other Names"":"" Connector Saver""}",Yes,EAR99,85366990,,,
117,www.digikey.com/Photos/Conec%20Photos/MFG_163A50019X.jpg,INTERCONNECT,"Connectors, Interconnects","D-Sub, D-Shaped Connectors - Adapters",163A50019X,CONN DSUB ADAPTER DB15F DB15M,CONEC,Box,Lead time,10 Weeks,,40,40,,"{""Connector Style"":"" Connector Saver"","" Convert To (Adapter End)"":"" Connector Saver"","" Convert From (Adapter End)"":"" Connector Saver"","" Number of Rows"":"" Connector Saver"","" Mounting Type"":"" Connector Saver"","" Features"":"" Connector Saver"","" Shielding"":"" Connector Saver"","" Shell Material"","" Finish"":"" Connector Saver"","" Contact Finish"":"" Connector Saver"","" Contact Finish Thickness"":"" Connector Saver"","" Ingress Protection"":"" Connector Saver"","" Material Flammability Rating"":"" Connector Saver"","" Includes"":"" Connector Saver"","" Voltage Rating"":"" Connector Saver"","" Current Rating (Amps)"":"" Connector Saver"","" Housing Color"":"" Connector Saver"","" Operating Temperature"":"" Connector Saver"","" RoHS Status"":"" Connector Saver"","" Moisture Sensitivity Level (MSL)"":"" Connector Saver"","" Standard Package"":"" Connector Saver"","" Other Names"":"" Connector Saver""}",Yes,EAR99,85366990,https://conec.com/catalog/en/download/download/drawing/?sku=163A50009X,,
118,www.digikey.com/Photos/Conec%20Photos/164A03929X.jpg,INTERCONNECT,"Connectors, Interconnects","D-Sub, D-Shaped Connectors - Adapters",164A03929X,CONN DSUB ADAPTER HD44F DB44M,CONEC,Box,Lead time,10 Weeks,,40,40,,"{""Connector Style"":"" Connector Saver"","" Convert To (Adapter End)"":"" Connector Saver"","" Convert From (Adapter End)"":"" Connector Saver"","" Number of Rows"":"" Connector Saver"","" Mounting Type"":"" Connector Saver"","" Features"":"" Connector Saver"","" Shielding"":"" Connector Saver"","" Shell Material"","" Finish"":"" Connector Saver"","" Contact Finish"":"" Connector Saver"","" Contact Finish Thickness"":"" Connector Saver"","" Ingress Protection"":"" Connector Saver"","" Material Flammability Rating"":"" Connector Saver"","" Includes"":"" Connector Saver"","" Voltage Rating"":"" Connector Saver"","" Current Rating (Amps)"":"" Connector Saver"","" Housing Color"":"" Connector Saver"","" Operating Temperature"":"" Connector Saver"","" RoHS Status"":"" Connector Saver"","" Moisture Sensitivity Level (MSL)"":"" Connector Saver"","" Standard Package"":"" Connector Saver"","" Other Names"":"" Connector Saver""}",Yes,EAR99,85366990,,,
119,www.digikey.com/Photos/Conec%20Photos/164X11989X.JPG,INTERCONNECT,"Connectors, Interconnects","D-Sub, D-Shaped Connectors - Housings",164X11989X,CONN D-SUB HD HOUSING RCPT 78POS,CONEC,Bulk,Lead time,10 Weeks,,40,40,,"{""Connector Style"":"" D-Sub"","" High Density"","" Connector Type"":"" D-Sub"","" High Density"","" Number of Positions"":"" D-Sub"","" High Density"","" Number of Rows"":"" D-Sub"","" High Density"","" Shell Size"","" Connector Layout"":"" D-Sub"","" High Density"","" Contact Type"":"" D-Sub"","" High Density"","" Mounting Type"":"" D-Sub"","" High Density"","" Flange Feature"":"" D-Sub"","" High Density"","" Features"":"" D-Sub"","" High Density"","" Shell Material"","" Finish"":"" D-Sub"","" High Density"","" Shell Finish Thickness"":"" D-Sub"","" High Density"","" Ingress Protection"":"" D-Sub"","" High Density"","" Operating Temperature"":"" D-Sub"","" High Density"","" Mating Cycles"":"" D-Sub"","" High Density"","" Dielectric Material"":"" D-Sub"","" High Density"","" Color"":"" D-Sub"","" High Density"","" Note"":"" D-Sub"","" High Density"","" RoHS Status"":"" D-Sub"","" High Density"","" Moisture Sensitivity Level (MSL)"":"" D-Sub"","" High Density"","" Standard Package"":"" D-Sub"","" High Density"","" Other Names"":"" D-Sub"","" High Density""}",Yes,EAR99,85366990,https://conec.com/catalog/en/download/download/drawing/?sku=164X11989X,,
120,www.digikey.com/photos/Conec%20Photos/161A18299X.jpg,INTERCONNECT,"Connectors, Interconnects","D-Sub, D-Shaped Connectors - Contacts",161A18299X,CONN D-SUB PIN 20-24AWG CRIMP,CONEC,Bulk,Lead time,10 Weeks,,500,500,,"{""Type"":"" Signal"","" Contact Type"":"" Signal"","" Contact Form"":"" Signal"","" Wire Gauge"":"" Signal"","" Contact Termination"":"" Signal"","" Contact Material"":"" Signal"","" Contact Finish"":"" Signal"","" Contact Finish Thickness"":"" Signal"","" Termination Finish"":"" Signal"","" Termination Finish Thickness"":"" Signal"","" Contact Size"":"" Signal"","" Features"":"" Signal"","" RoHS Status"":"" Signal"","" Moisture Sensitivity Level (MSL)"":"" Signal"","" Standard Package"":"" Signal"","" Other Names"":"" Signal""}",Yes,EAR99,85366990,,,
